Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 1798,Take in charge ticket,Value 2,2010/02/04 10:49:49.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 1798,Create SW anomaly,Value 2,2010/02/04 10:49:57.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 1798,Resolve ticket,Value 2,2010/03/16 15:09:50.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 1798,Closed,Value 5,2010/03/31 14:10:02.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 2088,Assign seriousness,Value 2,2010/02/04 10:37:45.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 2088,Take in charge ticket,Value 2,2010/02/04 11:01:28.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 2088,Create SW anomaly,Value 2,2010/02/04 11:01:35.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 2088,Resolve ticket,Value 2,2010/03/16 15:08:40.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 2088,Closed,Value 5,2010/03/31 14:08:53.000,Variant 19,19,Variant 19,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 765,Assign seriousness,Value 2,2010/02/05 11:15:48.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
Case 765,Take in charge ticket,Value 2,2010/02/12 11:14:18.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
Case 765,Resolve ticket,Value 2,2010/02/24 17:09:08.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
Case 765,Closed,Value 5,2010/03/11 17:09:42.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
Case 2131,Assign seriousness,Value 2,2010/02/08 11:02:38.000,Variant 1,1,Variant 1,Value 1,Value 3,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2131,Take in charge ticket,Value 2,2010/02/19 17:03:44.000,Variant 1,1,Variant 1,Value 1,Value 3,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2131,Resolve ticket,Value 2,2010/02/19 17:03:53.000,Variant 1,1,Variant 1,Value 1,Value 3,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2131,Closed,Value 5,2010/03/26 11:12:43.000,Variant 1,1,Variant 1,Value 1,Value 3,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 1191,Assign seriousness,Value 16,2010/02/08 15:06:58.000,Variant 3,3,Variant 3,Value 1,Value 9,Value 9,Value 2,Value 2,Value 2,Value 2,Value 3,Value 2
Case 1191,Take in charge ticket,Value 16,2010/02/08 15:12:00.000,Variant 3,3,Variant 3,Value 1,Value 9,Value 9,Value 2,Value 2,Value 2,Value 2,Value 3,Value 2
Case 1191,Wait,Value 16,2010/02/08 15:12:28.000,Variant 3,3,Variant 3,Value 1,Value 9,Value 9,Value 2,Value 2,Value 2,Value 2,Value 3,Value 2
Case 1191,Take in charge ticket,Value 12,2010/02/25 16:56:34.000,Variant 3,3,Variant 3,Value 1,Value 9,Value 9,Value 2,Value 2,Value 2,Value 2,Value 3,Value 2
Case 1191,Resolve ticket,Value 12,2010/02/26 09:09:32.000,Variant 3,3,Variant 3,Value 1,Value 9,Value 9,Value 2,Value 2,Value 2,Value 2,Value 3,Value 2
Case 1191,Closed,Value 5,2010/03/28 08:10:03.000,Variant 3,3,Variant 3,Value 1,Value 9,Value 9,Value 2,Value 2,Value 2,Value 2,Value 3,Value 2
Case 81,Assign seriousness,Value 16,2010/02/09 08:31:47.000,Variant 16,16,Variant 16,Value 1,Value 9,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 2
Case 81,Take in charge ticket,Value 16,2010/02/09 08:35:12.000,Variant 16,16,Variant 16,Value 1,Value 9,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 2
Case 81,Wait,Value 16,2010/02/09 08:35:26.000,Variant 16,16,Variant 16,Value 1,Value 9,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 2
Case 81,Wait,Value 2,2010/02/09 08:36:27.000,Variant 16,16,Variant 16,Value 1,Value 9,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 2
Case 81,Take in charge ticket,Value 11,2010/02/19 08:31:40.000,Variant 16,16,Variant 16,Value 1,Value 9,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 2
Case 81,Resolve ticket,Value 11,2010/02/19 08:32:00.000,Variant 16,16,Variant 16,Value 1,Value 9,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 2
Case 81,Closed,Value 5,2010/04/09 07:40:43.000,Variant 16,16,Variant 16,Value 1,Value 9,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 2
Case 3918,Assign seriousness,Value 2,2010/02/09 08:47:01.000,Variant 1,1,Variant 1,Value 1,Value 125,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 3
Case 3918,Take in charge ticket,Value 2,2010/03/09 15:17:24.000,Variant 1,1,Variant 1,Value 1,Value 125,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 3
Case 3918,Resolve ticket,Value 2,2010/03/09 15:17:28.000,Variant 1,1,Variant 1,Value 1,Value 125,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 3
Case 3918,Closed,Value 5,2010/03/24 15:17:46.000,Variant 1,1,Variant 1,Value 1,Value 125,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 3
Case 899,Assign seriousness,Value 2,2010/02/09 14:31:28.000,Variant 112,112,Variant 112,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 899,Take in charge ticket,Value 2,2010/02/09 14:31:46.000,Variant 112,112,Variant 112,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 899,Create SW anomaly,Value 2,2010/02/09 14:32:02.000,Variant 112,112,Variant 112,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 899,Resolve ticket,Value 2,2010/03/22 16:18:31.000,Variant 112,112,Variant 112,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 899,Take in charge ticket,Value 2,2010/03/22 16:18:50.000,Variant 112,112,Variant 112,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 899,Create SW anomaly,Value 2,2010/03/22 16:18:56.000,Variant 112,112,Variant 112,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 899,Resolve ticket,Value 2,2010/03/22 16:22:09.000,Variant 112,112,Variant 112,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 899,Closed,Value 5,2010/04/06 15:22:17.000,Variant 112,112,Variant 112,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 1130,Assign seriousness,Value 2,2010/02/09 16:07:04.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 4,Value 2,Value 1,Value 3,Value 1
Case 1130,Take in charge ticket,Value 2,2010/02/09 16:07:11.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 4,Value 2,Value 1,Value 3,Value 1
Case 1130,Resolve ticket,Value 2,2010/02/09 16:07:18.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 4,Value 2,Value 1,Value 3,Value 1
Case 1130,Closed,Value 5,2010/03/29 15:11:23.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 4,Value 2,Value 1,Value 3,Value 1
Case 3849,Assign seriousness,Value 2,2010/02/09 16:10:28.000,Variant 6,6,Variant 6,Value 1,Value 319,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 3
Case 3849,Take in charge ticket,Value 2,2010/03/19 08:41:33.000,Variant 6,6,Variant 6,Value 1,Value 319,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 3
Case 3849,Resolve ticket,Value 2,2010/03/19 08:41:38.000,Variant 6,6,Variant 6,Value 1,Value 319,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 3
Case 3849,Resolve ticket,Value 2,2010/03/19 08:51:04.000,Variant 6,6,Variant 6,Value 1,Value 319,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 3
Case 3849,Closed,Value 5,2010/04/03 07:51:11.000,Variant 6,6,Variant 6,Value 1,Value 319,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 3
Case 360,Assign seriousness,Value 2,2010/02/09 16:17:06.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 3,Value 6,Value 2,Value 2,Value 1,Value 5,Value 1
Case 360,Take in charge ticket,Value 2,2010/02/23 16:40:34.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 3,Value 6,Value 2,Value 2,Value 1,Value 5,Value 1
Case 360,Resolve ticket,Value 2,2010/03/16 09:05:38.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 3,Value 6,Value 2,Value 2,Value 1,Value 5,Value 1
Case 360,Closed,Value 5,2010/03/31 08:05:52.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 3,Value 6,Value 2,Value 2,Value 1,Value 5,Value 1
Case 3238,Assign seriousness,Value 2,2010/02/10 08:42:57.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Take in charge ticket,Value 2,2010/02/16 11:50:53.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Wait,Value 2,2010/02/16 11:50:57.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Take in charge ticket,Value 2,2010/03/16 08:51:00.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Resolve ticket,Value 2,2010/03/16 08:51:06.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Closed,Value 5,2010/03/31 07:51:20.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Closed,Value 5,2010/03/31 07:51:20.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 10,Assign seriousness,Value 2,2010/02/10 08:50:20.000,Variant 1,1,Variant 1,Value 1,Value 10,Value 3,Value 2,Value 1,Value 3,Value 1,Value 2,Value 3
Case 10,Take in charge ticket,Value 2,2010/03/19 08:47:06.000,Variant 1,1,Variant 1,Value 1,Value 10,Value 3,Value 2,Value 1,Value 3,Value 1,Value 2,Value 3
Case 10,Resolve ticket,Value 2,2010/03/19 08:47:13.000,Variant 1,1,Variant 1,Value 1,Value 10,Value 3,Value 2,Value 1,Value 3,Value 1,Value 2,Value 3
Case 10,Closed,Value 5,2010/04/03 07:47:38.000,Variant 1,1,Variant 1,Value 1,Value 10,Value 3,Value 2,Value 1,Value 3,Value 1,Value 2,Value 3
Case 864,Assign seriousness,Value 2,2010/02/10 08:52:42.000,Variant 3,3,Variant 3,Value 1,Value 97,Value 3,Value 5,Value 1,Value 2,Value 1,Value 4,Value 1
Case 864,Take in charge ticket,Value 2,2010/02/22 09:06:59.000,Variant 3,3,Variant 3,Value 1,Value 97,Value 3,Value 5,Value 1,Value 2,Value 1,Value 4,Value 1
Case 864,Wait,Value 2,2010/02/22 09:43:38.000,Variant 3,3,Variant 3,Value 1,Value 97,Value 3,Value 5,Value 1,Value 2,Value 1,Value 4,Value 1
Case 864,Take in charge ticket,Value 2,2010/03/10 08:17:55.000,Variant 3,3,Variant 3,Value 1,Value 97,Value 3,Value 5,Value 1,Value 2,Value 1,Value 4,Value 1
Case 864,Resolve ticket,Value 2,2010/03/10 08:18:00.000,Variant 3,3,Variant 3,Value 1,Value 97,Value 3,Value 5,Value 1,Value 2,Value 1,Value 4,Value 1
Case 864,Closed,Value 5,2010/04/09 07:18:19.000,Variant 3,3,Variant 3,Value 1,Value 97,Value 3,Value 5,Value 1,Value 2,Value 1,Value 4,Value 1
Case 4290,Assign seriousness,Value 2,2010/02/10 08:58:35.000,Variant 1,1,Variant 1,Value 1,Value 286,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
Case 4290,Take in charge ticket,Value 2,2010/02/23 14:58:59.000,Variant 1,1,Variant 1,Value 1,Value 286,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
Case 4290,Resolve ticket,Value 2,2010/02/23 15:15:40.000,Variant 1,1,Variant 1,Value 1,Value 286,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
Case 4290,Closed,Value 5,2010/03/13 09:00:39.000,Variant 1,1,Variant 1,Value 1,Value 286,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
Case 2817,Assign seriousness,Value 2,2010/02/10 09:15:34.000,Variant 1,1,Variant 1,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 2817,Take in charge ticket,Value 10,2010/02/15 16:20:05.000,Variant 1,1,Variant 1,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 2817,Resolve ticket,Value 10,2010/02/26 14:19:07.000,Variant 1,1,Variant 1,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 2817,Closed,Value 5,2010/03/28 13:19:31.000,Variant 1,1,Variant 1,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 3168,Assign seriousness,Value 2,2010/02/10 09:16:26.000,Variant 1,1,Variant 1,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 3168,Take in charge ticket,Value 10,2010/02/15 16:19:28.000,Variant 1,1,Variant 1,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 3168,Resolve ticket,Value 10,2010/03/17 10:05:36.000,Variant 1,1,Variant 1,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 3168,Closed,Value 5,2010/04/01 09:05:51.000,Variant 1,1,Variant 1,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
Case 151,Assign seriousness,Value 2,2010/02/10 10:25:33.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 151,Take in charge ticket,Value 2,2010/02/10 10:33:38.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 151,Resolve ticket,Value 2,2010/02/10 10:33:49.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 151,Closed,Value 5,2010/03/13 10:30:26.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 1652,Assign seriousness,Value 16,2010/02/10 12:15:48.000,Variant 4,4,Variant 4,Value 1,Value 92,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 1
Case 1652,Assign seriousness,Value 16,2010/02/24 11:20:45.000,Variant 4,4,Variant 4,Value 1,Value 92,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 1
Case 1652,Take in charge ticket,Value 16,2010/02/24 11:25:31.000,Variant 4,4,Variant 4,Value 1,Value 92,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 1
Case 1652,Resolve ticket,Value 2,2010/03/15 17:26:37.000,Variant 4,4,Variant 4,Value 1,Value 92,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 1
Case 1652,Closed,Value 5,2010/03/30 16:26:59.000,Variant 4,4,Variant 4,Value 1,Value 92,Value 9,Value 4,Value 2,Value 2,Value 2,Value 3,Value 1
Case 166,Assign seriousness,Value 2,2010/02/11 08:48:50.000,Variant 1,1,Variant 1,Value 1,Value 95,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
Case 166,Take in charge ticket,Value 2,2010/02/23 16:56:28.000,Variant 1,1,Variant 1,Value 1,Value 95,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
Case 166,Resolve ticket,Value 2,2010/02/23 16:56:36.000,Variant 1,1,Variant 1,Value 1,Value 95,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
Case 166,Closed,Value 5,2010/03/27 08:50:35.000,Variant 1,1,Variant 1,Value 1,Value 95,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
Case 2933,Assign seriousness,Value 2,2010/02/15 16:21:35.000,Variant 1,1,Variant 1,Value 1,Value 153,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2933,Take in charge ticket,Value 2,2010/02/18 13:52:20.000,Variant 1,1,Variant 1,Value 1,Value 153,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2933,Resolve ticket,Value 2,2010/02/18 13:52:30.000,Variant 1,1,Variant 1,Value 1,Value 153,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2933,Closed,Value 5,2010/03/18 16:30:16.000,Variant 1,1,Variant 1,Value 1,Value 153,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2635,Assign seriousness,Value 2,2010/02/16 10:57:56.000,Variant 1,1,Variant 1,Value 1,Value 165,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 1
Case 2635,Take in charge ticket,Value 2,2010/02/16 10:58:09.000,Variant 1,1,Variant 1,Value 1,Value 165,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 1
Case 2635,Resolve ticket,Value 2,2010/02/16 10:58:17.000,Variant 1,1,Variant 1,Value 1,Value 165,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 1
Case 2635,Closed,Value 5,2010/03/19 11:00:16.000,Variant 1,1,Variant 1,Value 1,Value 165,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 1
Case 430,Assign seriousness,Value 2,2010/02/16 11:00:09.000,Variant 1,1,Variant 1,Value 1,Value 165,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 1
Case 430,Take in charge ticket,Value 2,2010/02/16 11:00:17.000,Variant 1,1,Variant 1,Value 1,Value 165,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 1
Case 430,Resolve ticket,Value 2,2010/02/16 11:00:27.000,Variant 1,1,Variant 1,Value 1,Value 165,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 1
Case 430,Closed,Value 5,2010/03/19 11:11:08.000,Variant 1,1,Variant 1,Value 1,Value 165,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 1
Case 1352,Assign seriousness,Value 2,2010/02/17 15:36:36.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 1352,Take in charge ticket,Value 2,2010/02/18 14:17:36.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 1352,Resolve ticket,Value 2,2010/02/18 14:17:42.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 1352,Closed,Value 5,2010/03/20 15:40:17.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2979,Assign seriousness,Value 2,2010/02/17 16:53:21.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2979,Take in charge ticket,Value 2,2010/02/23 15:53:52.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2979,Resolve ticket,Value 2,2010/02/23 15:53:57.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2979,Closed,Value 5,2010/04/04 16:00:41.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 3332,Assign seriousness,Value 2,2010/02/19 08:41:28.000,Variant 1,1,Variant 1,Value 1,Value 52,Value 3,Value 7,Value 1,Value 2,Value 1,Value 3,Value 3
Case 3332,Take in charge ticket,Value 2,2010/02/23 16:20:47.000,Variant 1,1,Variant 1,Value 1,Value 52,Value 3,Value 7,Value 1,Value 2,Value 1,Value 3,Value 3
Case 3332,Resolve ticket,Value 15,2010/03/08 10:24:35.000,Variant 1,1,Variant 1,Value 1,Value 52,Value 3,Value 7,Value 1,Value 2,Value 1,Value 3,Value 3
Case 3332,Closed,Value 5,2010/03/24 08:50:25.000,Variant 1,1,Variant 1,Value 1,Value 52,Value 3,Value 7,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2664,Assign seriousness,Value 2,2010/02/19 09:26:26.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 6,Value 3
Case 2664,Take in charge ticket,Value 2,2010/03/09 11:36:35.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 6,Value 3
Case 2664,Resolve ticket,Value 2,2010/03/09 11:36:42.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 6,Value 3
Case 2664,Closed,Value 5,2010/03/24 11:36:54.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 6,Value 3
Case 1399,Assign seriousness,Value 2,2010/02/19 09:28:22.000,Variant 1,1,Variant 1,Value 1,Value 143,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 1399,Take in charge ticket,Value 2,2010/02/19 09:28:30.000,Variant 1,1,Variant 1,Value 1,Value 143,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 1399,Resolve ticket,Value 2,2010/02/19 09:28:36.000,Variant 1,1,Variant 1,Value 1,Value 143,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 1399,Closed,Value 5,2010/03/24 09:30:37.000,Variant 1,1,Variant 1,Value 1,Value 143,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 3571,Assign seriousness,Value 2,2010/02/19 09:30:34.000,Variant 86,86,Variant 86,Value 1,Value 150,Value 3,Value 2,Value 2,Value 3,Value 1,Value 2,Value 3
Case 3571,Assign seriousness,Value 2,2010/02/19 09:30:47.000,Variant 86,86,Variant 86,Value 1,Value 150,Value 3,Value 2,Value 2,Value 3,Value 1,Value 2,Value 3
Case 3571,Wait,Value 2,2010/02/19 09:38:49.000,Variant 86,86,Variant 86,Value 1,Value 150,Value 3,Value 2,Value 2,Value 3,Value 1,Value 2,Value 3
Case 3571,Take in charge ticket,Value 2,2010/02/24 14:44:53.000,Variant 86,86,Variant 86,Value 1,Value 150,Value 3,Value 2,Value 2,Value 3,Value 1,Value 2,Value 3
Case 3571,Resolve ticket,Value 2,2010/02/24 14:45:23.000,Variant 86,86,Variant 86,Value 1,Value 150,Value 3,Value 2,Value 2,Value 3,Value 1,Value 2,Value 3
Case 3571,Closed,Value 5,2010/03/28 08:40:44.000,Variant 86,86,Variant 86,Value 1,Value 150,Value 3,Value 2,Value 2,Value 3,Value 1,Value 2,Value 3
Case 2865,Assign seriousness,Value 2,2010/02/19 10:03:38.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2865,Take in charge ticket,Value 2,2010/02/19 10:16:18.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2865,Resolve ticket,Value 2,2010/02/19 10:16:24.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2865,Closed,Value 5,2010/03/24 10:10:44.000,Variant 1,1,Variant 1,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2559,Assign seriousness,Value 2,2010/02/19 10:40:25.000,Variant 4,4,Variant 4,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2559,Assign seriousness,Value 2,2010/02/19 10:40:36.000,Variant 4,4,Variant 4,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 2559,Take in charge ticket,Value 2,2010/02/23 13:33:27.000,Variant 4,4,Variant 4,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
