"'AlternateSuccession(Assign seriousness, Wait)'","'CoExistence(Closed, Wait)'","'CoExistence(Resolve ticket, Wait)'","'ChainSuccession(Take in charge ticket, Wait)'",'Participation(Wait)',"'CoExistence(Wait, Assign seriousness)'","'AlternateSuccession(Wait, Closed)'","'ChainSuccession(Wait, Resolve ticket)'","'CoExistence(Wait, Take in charge ticket)'"
8.894736842,11.312977099,11.535211268,7.738095238,6.760000000,11.118421053,10.320610687,0.000000000,13.773809524
8.836601307,11.312977099,11.535211268,7.738095238,6.760000000,11.045751634,10.320610687,0.000000000,13.773809524
8.836601307,11.312977099,11.535211268,7.738095238,6.760000000,11.045751634,10.320610687,0.000000000,13.773809524
8.223684211,10.576923077,10.714285714,7.272727273,6.250000000,10.361842105,9.615384615,0.000000000,12.878787879
7.629139073,9.860465116,9.913043478,6.814814815,5.760000000,9.695364238,8.930232558,0.000000000,12.000000000
8.223684211,10.576923077,10.611510791,7.055214724,6.250000000,10.361842105,9.615384615,0.000000000,12.730061350
8.223684211,10.576923077,10.611510791,7.055214724,6.250000000,10.361842105,9.615384615,0.000000000,12.730061350
8.779220779,11.424242424,11.432624113,7.784431138,6.760000000,11.142857143,10.242424242,0.000000000,13.700598802
9.529411765,12.180451128,12.169014085,8.307692308,7.290000000,12.000000000,10.962406015,0.000000000,14.538461538
9.529411765,12.180451128,12.255319149,8.357142857,7.290000000,12.000000000,10.962406015,0.000000000,14.625000000
9.592105263,12.180451128,12.255319149,8.357142857,7.290000000,12.078947368,10.962406015,0.000000000,14.625000000
9.592105263,12.180451128,12.255319149,8.357142857,7.290000000,12.078947368,10.962406015,0.000000000,14.625000000
8.953642384,11.424242424,11.514285714,7.831325301,6.760000000,11.364238411,10.242424242,0.000000000,13.783132530
9.013333333,11.424242424,11.617021277,7.784431138,6.760000000,11.266666667,10.242424242,0.000000000,13.856287425
9.013333333,11.424242424,11.617021277,7.784431138,6.760000000,11.266666667,10.242424242,0.000000000,13.856287425
9.655629139,12.180451128,12.359154930,8.307692308,7.290000000,11.980132450,10.962406015,0.000000000,14.698224852
9.013333333,11.424242424,11.617021277,7.784431138,6.760000000,11.266666667,10.242424242,0.000000000,13.856287425
9.529411765,12.180451128,12.461538462,8.258823529,7.290000000,12.176470588,10.962406015,0.000000000,14.770588235
8.836601307,11.424242424,11.617021277,7.784431138,6.760000000,11.385620915,10.242424242,0.000000000,13.856287425
8.836601307,11.424242424,11.718309859,7.784431138,6.760000000,11.385620915,10.242424242,0.000000000,13.856287425
8.894736842,11.424242424,11.718309859,7.784431138,6.760000000,11.460526316,10.242424242,0.000000000,13.856287425
8.894736842,11.424242424,11.718309859,7.784431138,6.760000000,11.460526316,10.242424242,0.000000000,13.856287425
9.467532468,12.180451128,12.562500000,8.307692308,7.290000000,12.272727273,10.962406015,0.375000000,14.698224852
9.467532468,12.180451128,12.562500000,8.357142857,7.290000000,12.272727273,10.962406015,0.375000000,14.785714286
9.467532468,12.180451128,12.562500000,8.357142857,7.290000000,12.272727273,10.962406015,0.375000000,14.785714286
10.116129032,12.955223881,13.424657534,8.842105263,7.840000000,13.006451613,11.701492537,0.383561644,15.719298246
10.782051282,13.748148148,14.304054054,9.333333333,8.410000000,13.756410256,12.459259259,0.391891892,16.666666667
10.782051282,13.748148148,14.304054054,9.333333333,8.410000000,13.756410256,12.459259259,0.391891892,16.666666667
10.782051282,13.748148148,14.304054054,9.333333333,8.410000000,13.756410256,12.459259259,0.391891892,16.666666667
10.248366013,12.955223881,13.523809524,9.063583815,7.840000000,12.810457516,11.701492537,0.380952381,15.861271676
10.248366013,12.955223881,13.523809524,9.063583815,7.840000000,12.810457516,11.701492537,0.380952381,15.861271676
10.248366013,12.955223881,13.523809524,9.063583815,7.840000000,12.810457516,11.701492537,0.380952381,15.861271676
10.922077922,13.748148148,14.402684564,9.556818182,8.410000000,13.558441558,12.459259259,0.389261745,16.806818182
11.065789474,13.518796992,14.102739726,8.870588235,8.410000000,13.355263158,12.646616541,0.397260274,16.376470588
11.065789474,13.518796992,14.102739726,8.870588235,8.410000000,13.355263158,12.646616541,0.397260274,16.376470588
11.065789474,13.518796992,14.200000000,8.923076923,8.410000000,13.355263158,12.646616541,0.400000000,16.473372781
11.065789474,13.518796992,14.200000000,8.923076923,8.410000000,13.355263158,12.646616541,0.400000000,16.473372781
10.384105960,12.727272727,13.416666667,8.383233533,7.840000000,12.609271523,11.878787879,0.388888889,15.592814371
10.384105960,12.727272727,13.510489510,8.433734940,7.840000000,12.609271523,11.878787879,0.391608392,15.686746988
10.993464052,13.518796992,14.298611111,8.976190476,8.410000000,13.457516340,12.646616541,0.402777778,16.571428571
11.612903226,14.328358209,15.103448276,9.529411765,9.000000000,14.322580645,13.432835821,0.413793103,17.470588235
12.242038217,15.155555556,15.924657534,10.093023256,9.610000000,15.203821656,14.237037037,0.424657534,18.383720930
12.242038217,15.155555556,15.924657534,10.093023256,9.610000000,15.203821656,14.237037037,0.424657534,18.383720930
12.242038217,15.155555556,15.924657534,10.093023256,9.610000000,15.203821656,14.237037037,0.424657534,18.383720930
12.962025316,16.000000000,16.761904762,10.666666667,10.240000000,16.000000000,15.058823529,0.435374150,19.310344828
12.242038217,15.155555556,15.924657534,10.093023256,9.610000000,15.203821656,14.237037037,0.424657534,18.383720930
12.164556962,15.155555556,15.709459459,9.977011494,9.610000000,15.107594937,14.237037037,0.418918919,18.172413793
11.538461538,14.210526316,14.693877551,9.418604651,9.000000000,14.230769231,13.533834586,0.408163265,17.093023256
12.242038217,15.037313433,15.500000000,9.977011494,9.610000000,15.006369427,14.343283582,0.418918919,17.994252874
12.242038217,15.037313433,15.500000000,9.977011494,9.610000000,15.006369427,14.343283582,0.418918919,17.994252874
12.962025316,15.881481481,16.322147651,10.240000000,10.240000000,15.797468354,15.170370370,0.429530201,18.834285714
13.044585987,15.881481481,16.322147651,10.240000000,10.240000000,15.898089172,15.170370370,0.429530201,18.834285714
13.044585987,15.881481481,16.322147651,10.240000000,10.240000000,15.898089172,15.170370370,0.429530201,18.834285714
13.044585987,15.881481481,16.322147651,10.240000000,10.240000000,15.898089172,15.170370370,0.429530201,18.834285714
13.698113208,16.861313869,17.264900662,10.752808989,10.890000000,16.811320755,15.897810219,0.437086093,19.837078652
14.450000000,17.739130435,18.118421053,11.016759777,11.560000000,17.637500000,16.753623188,0.447368421,20.703910615
15.408805031,18.633093525,18.986928105,11.602209945,12.250000000,18.710691824,17.625899281,0.457516340,21.657458564
15.408805031,18.633093525,18.986928105,11.602209945,12.250000000,18.710691824,17.625899281,0.457516340,21.657458564
15.408805031,18.633093525,18.986928105,11.602209945,12.250000000,18.710691824,17.625899281,0.457516340,21.657458564
15.408805031,18.633093525,18.986928105,11.602209945,12.250000000,18.710691824,17.625899281,0.457516340,21.657458564
15.408805031,18.633093525,18.986928105,11.602209945,12.250000000,18.710691824,17.625899281,0.457516340,21.657458564
15.506329114,18.633093525,18.986928105,11.602209945,12.250000000,18.829113924,17.625899281,0.457516340,21.657458564
14.820512821,17.739130435,18.013245033,11.396648045,11.560000000,17.871794872,16.753623188,0.450331126,20.703910615
14.916129032,17.739130435,18.013245033,11.396648045,11.560000000,17.987096774,16.753623188,0.450331126,20.703910615
14.916129032,17.739130435,18.013245033,11.396648045,11.560000000,17.987096774,16.753623188,0.450331126,20.703910615
14.916129032,17.739130435,18.013245033,11.396648045,11.560000000,17.987096774,16.753623188,0.450331126,20.703910615
14.916129032,17.739130435,17.894736842,11.333333333,11.560000000,17.987096774,16.753623188,0.447368421,20.588888889
14.916129032,17.739130435,17.894736842,11.646408840,11.560000000,17.987096774,16.753623188,0.447368421,20.662983425
15.012987013,17.739130435,17.894736842,11.646408840,11.560000000,18.103896104,16.753623188,0.447368421,20.662983425
15.806451613,18.633093525,18.758169935,11.923076923,12.250000000,18.967741935,17.625899281,0.457516340,21.538461538
15.111111111,17.620437956,17.680000000,11.460674157,11.560000000,18.000000000,16.875912409,0.453333333,20.438202247
15.111111111,17.620437956,17.680000000,11.460674157,11.560000000,18.000000000,16.875912409,0.453333333,20.438202247
15.210526316,17.620437956,17.680000000,11.460674157,11.560000000,18.118421053,16.875912409,0.453333333,20.438202247
15.210526316,17.620437956,17.680000000,11.776536313,11.560000000,18.118421053,16.875912409,0.453333333,20.513966480
15.111111111,17.620437956,17.680000000,11.776536313,11.560000000,18.000000000,16.875912409,0.453333333,20.513966480
14.328947368,16.742647059,16.832214765,11.186440678,10.890000000,17.151315789,16.014705882,0.442953020,19.576271186
14.328947368,16.742647059,16.945945946,11.250000000,10.890000000,17.151315789,16.014705882,0.445945946,19.687500000
14.328947368,16.742647059,17.061224490,11.250000000,10.890000000,17.151315789,16.014705882,0.448979592,19.687500000
13.562913907,15.881481481,16.219178082,10.666666667,10.240000000,16.317880795,15.170370370,0.438356164,18.758620690
13.562913907,15.881481481,16.219178082,10.666666667,10.240000000,16.317880795,15.170370370,0.438356164,18.758620690
13.473684211,15.881481481,16.219178082,10.666666667,10.240000000,16.210526316,15.170370370,0.438356164,18.758620690
12.728476821,15.037313433,15.393103448,10.093023256,9.610000000,15.397350993,14.343283582,0.427586207,17.843023256
12.080536913,14.210526316,14.583333333,9.529411765,9.000000000,14.295302013,13.533834586,0.416666667,16.941176471
11.442176871,13.401515152,13.790209790,8.976190476,8.410000000,13.414965986,12.742424242,0.405594406,16.053571429
10.813793103,12.610687023,13.014084507,8.433734940,7.840000000,12.551724138,11.969465649,0.394366197,15.180722892
10.813793103,12.610687023,13.014084507,8.433734940,7.840000000,12.551724138,11.969465649,0.394366197,15.180722892
10.739726027,12.610687023,13.014084507,8.433734940,7.840000000,12.465753425,11.969465649,0.394366197,15.180722892
10.055172414,11.838461538,12.255319149,7.902439024,7.290000000,11.731034483,11.215384615,0.382978723,14.323170732
10.055172414,11.838461538,12.255319149,7.902439024,7.290000000,11.731034483,11.215384615,0.382978723,14.323170732
10.055172414,11.838461538,12.255319149,7.902439024,7.290000000,11.731034483,11.215384615,0.382978723,14.323170732
9.388888889,11.085271318,11.514285714,7.382716049,6.760000000,11.013888889,10.480620155,0.371428571,13.481481481
10.055172414,11.838461538,12.255319149,7.902439024,7.290000000,11.731034483,11.215384615,0.382978723,14.323170732
9.388888889,11.085271318,11.514285714,7.382716049,6.760000000,11.013888889,10.480620155,0.371428571,13.481481481
9.388888889,11.085271318,11.514285714,7.382716049,6.760000000,11.013888889,10.480620155,0.371428571,13.481481481
9.324137931,11.085271318,11.514285714,7.382716049,6.760000000,10.937931034,10.480620155,0.371428571,13.481481481
9.986301370,11.838461538,12.255319149,7.902439024,7.290000000,11.650684932,11.215384615,0.382978723,14.323170732
9.986301370,11.838461538,12.255319149,7.902439024,7.290000000,11.650684932,11.215384615,0.382978723,14.323170732
10.055172414,11.838461538,12.255319149,7.902439024,7.290000000,11.731034483,11.215384615,0.382978723,14.323170732
10.739726027,12.610687023,13.014084507,8.433734940,7.840000000,12.465753425,11.969465649,0.394366197,15.180722892
10.739726027,12.610687023,13.014084507,8.433734940,7.840000000,12.465753425,11.969465649,0.394366197,15.180722892
11.364864865,13.518796992,13.895833333,8.923076923,8.410000000,13.324324324,12.646616541,0.402777778,16.130177515
11.442176871,13.518796992,13.895833333,8.923076923,8.410000000,13.414965986,12.646616541,0.402777778,16.130177515
11.442176871,13.518796992,13.895833333,8.923076923,8.410000000,13.414965986,12.646616541,0.402777778,16.130177515
11.364864865,13.518796992,13.895833333,8.923076923,8.410000000,13.324324324,12.646616541,0.402777778,16.130177515
11.288590604,13.518796992,13.895833333,8.923076923,8.410000000,13.234899329,12.646616541,0.402777778,16.130177515
10.594594595,12.727272727,13.118881119,8.666666667,7.840000000,12.486486486,11.878787879,0.391608392,15.333333333
10.594594595,12.727272727,13.118881119,8.666666667,7.840000000,12.486486486,11.878787879,0.391608392,15.333333333
10.666666667,12.610687023,13.118881119,8.383233533,7.840000000,12.380952381,11.969465649,0.391608392,15.257485030
9.986301370,11.838461538,12.359154930,7.854545455,7.290000000,11.650684932,11.215384615,0.380281690,14.400000000
10.523489933,12.727272727,13.222222222,8.615384615,7.840000000,12.590604027,11.878787879,0.388888889,15.408284024
10.523489933,12.727272727,13.222222222,8.615384615,7.840000000,12.590604027,11.878787879,0.388888889,15.408284024
11.213333333,13.518796992,14.000000000,9.157894737,8.410000000,13.340000000,12.646616541,0.400000000,16.280701754
11.920529801,14.328358209,14.897959184,9.655172414,9.000000000,14.105960265,13.432835821,0.408163265,17.241379310
11.920529801,14.328358209,14.794520548,9.710982659,9.000000000,14.105960265,13.432835821,0.410958904,17.167630058
11.920529801,14.328358209,14.794520548,9.710982659,9.000000000,14.105960265,13.432835821,0.410958904,17.167630058
11.213333333,13.518796992,14.000000000,9.157894737,8.410000000,13.340000000,12.646616541,0.400000000,16.280701754
11.139072848,13.518796992,14.000000000,9.157894737,8.410000000,13.251655629,12.646616541,0.400000000,16.280701754
11.288590604,13.518796992,13.895833333,9.211764706,8.410000000,13.040268456,12.646616541,0.402777778,16.205882353
12.080536913,14.328358209,14.689655172,9.473684211,9.000000000,13.892617450,13.432835821,0.413793103,17.017543860
11.364864865,13.518796992,13.790209790,8.976190476,8.410000000,13.128378378,12.646616541,0.405594406,16.053571429
12.080536913,14.328358209,14.583333333,9.529411765,9.000000000,13.892617450,13.432835821,0.416666667,16.941176471
12.080536913,14.328358209,14.583333333,9.529411765,9.000000000,13.892617450,13.432835821,0.416666667,16.941176471
11.442176871,13.518796992,13.683098592,8.976190476,8.410000000,13.020408163,12.646616541,0.000000000,16.053571429
12.162162162,14.328358209,14.475524476,9.529411765,9.000000000,13.783783784,13.432835821,0.000000000,16.941176471
12.162162162,14.328358209,14.475524476,9.529411765,9.000000000,13.783783784,13.432835821,0.000000000,16.941176471
12.162162162,14.328358209,14.366197183,9.585798817,9.000000000,13.783783784,13.432835821,0.000000000,16.863905325
12.080536913,14.328358209,14.366197183,9.585798817,9.000000000,13.892617450,13.432835821,0.000000000,16.863905325
12.080536913,14.328358209,14.366197183,9.585798817,9.000000000,13.892617450,13.432835821,0.000000000,16.863905325
12.080536913,14.328358209,14.366197183,9.585798817,9.000000000,13.892617450,13.432835821,0.000000000,16.863905325
12.080536913,14.328358209,14.366197183,9.585798817,9.000000000,13.892617450,13.432835821,0.000000000,16.863905325
12.080536913,14.328358209,14.366197183,9.585798817,9.000000000,13.892617450,13.432835821,0.000000000,16.863905325
12.813333333,15.155555556,15.174825175,10.152046784,9.610000000,14.673333333,14.237037037,0.000000000,17.766081871
12.080536913,14.328358209,14.255319149,9.642857143,9.000000000,13.892617450,13.432835821,0.000000000,16.785714286
12.162162162,14.210526316,14.255319149,9.642857143,9.000000000,13.783783784,13.533834586,0.000000000,16.785714286
12.162162162,14.210526316,14.255319149,9.642857143,9.000000000,13.783783784,13.533834586,0.000000000,16.785714286
12.899328859,15.037313433,15.174825175,10.211764706,9.610000000,14.563758389,14.343283582,0.000000000,17.688235294
12.162162162,14.210526316,14.366197183,9.642857143,9.000000000,13.783783784,13.533834586,0.000000000,16.785714286
12.162162162,14.210526316,14.366197183,9.642857143,9.000000000,13.783783784,13.533834586,0.000000000,16.785714286
12.899328859,15.037313433,15.284722222,10.152046784,9.610000000,14.563758389,14.343283582,0.000000000,17.766081871
12.899328859,15.155555556,15.393103448,10.093023256,9.610000000,14.563758389,14.237037037,0.000000000,17.843023256
12.244897959,14.328358209,14.583333333,9.529411765,9.000000000,13.673469388,13.432835821,0.000000000,16.941176471
12.080536913,14.444444444,14.689655172,9.767441860,9.000000000,13.892617450,13.333333333,0.000000000,17.093023256
12.644736842,15.386861314,15.709459459,10.508474576,9.610000000,14.888157895,14.029197080,0.000000000,18.214689266
12.644736842,15.386861314,15.604026846,10.508474576,9.610000000,14.888157895,14.029197080,0.000000000,18.214689266
11.920529801,14.558823529,14.797297297,9.942857143,9.000000000,14.105960265,13.235294118,0.000000000,17.314285714
11.920529801,14.558823529,14.797297297,9.942857143,9.000000000,14.105960265,13.235294118,0.000000000,17.314285714
12.080536913,14.558823529,15.000000000,10.057803468,9.000000000,14.295302013,13.235294118,0.000000000,17.514450867
12.080536913,14.558823529,15.103448276,10.116279070,9.000000000,14.295302013,13.235294118,0.000000000,17.616279070
11.842105263,14.892086331,15.405405405,10.786516854,9.000000000,14.605263158,12.949640288,0.000000000,18.033707865
11.842105263,14.892086331,15.405405405,10.786516854,9.000000000,14.605263158,12.949640288,0.000000000,18.033707865
11.065789474,14.079710145,14.598639456,10.485875706,8.410000000,13.736842105,12.188405797,0.000000000,17.203389831
11.065789474,14.079710145,14.598639456,10.485875706,8.410000000,13.736842105,12.188405797,0.000000000,17.203389831
