"'NotChainSuccession(Assign seriousness, Take in charge ticket)'","'NotCoExistence(Assign seriousness, Wait)'","'NotCoExistence(Closed, Wait)'","'NotCoExistence(Resolve ticket, Wait)'","'NotCoExistence(Take in charge ticket, Wait)'","'NotCoExistence(Wait, Assign seriousness)'","'NotCoExistence(Wait, Closed)'","'NotCoExistence(Wait, Resolve ticket)'","'ChainResponse(Wait, Take in charge ticket)'","'NotCoExistence(Wait, Take in charge ticket)'"
26.190476190,14.013698630,13.511811024,13.072463768,11.412500000,14.013698630,13.511811024,13.072463768,22.000000000,11.412500000
26.190476190,14.013698630,13.511811024,13.072463768,11.412500000,14.013698630,13.511811024,13.072463768,22.000000000,11.412500000
26.482213439,14.394557823,13.835937500,13.402877698,11.641975309,14.394557823,13.835937500,13.402877698,23.000000000,11.641975309
26.771653543,14.394557823,13.835937500,13.471428571,11.711656442,14.394557823,13.835937500,13.471428571,23.000000000,11.711656442
26.771653543,14.394557823,13.835937500,13.539007092,11.711656442,14.394557823,13.835937500,13.539007092,23.000000000,11.711656442
26.771653543,14.693877551,14.139534884,13.859154930,11.927272727,14.693877551,14.139534884,13.859154930,24.000000000,11.927272727
26.771653543,14.693877551,14.139534884,13.859154930,11.927272727,14.693877551,14.139534884,13.859154930,24.000000000,11.927272727
26.482213439,14.693877551,14.139534884,13.787234043,11.853658537,14.693877551,14.139534884,13.787234043,24.000000000,11.853658537
26.771653543,15.033783784,14.423076923,14.084507042,12.048192771,15.033783784,14.423076923,14.084507042,25.000000000,12.048192771
27.626459144,15.152317881,14.687022901,14.363636364,12.226190476,15.152317881,14.687022901,14.363636364,26.000000000,12.226190476
28.185328185,15.352941176,14.931818182,14.625000000,12.388235294,15.352941176,14.931818182,14.625000000,27.000000000,12.388235294
28.735632184,15.535483871,15.157894737,14.868965517,12.534883721,15.535483871,15.157894737,14.868965517,28.000000000,12.534883721
28.735632184,15.535483871,15.157894737,14.868965517,12.534883721,15.535483871,15.157894737,14.868965517,28.000000000,12.534883721
28.735632184,15.535483871,15.157894737,14.868965517,12.534883721,15.535483871,15.157894737,14.868965517,28.000000000,12.534883721
29.007633588,15.801282051,15.365671642,15.095890411,12.666666667,15.801282051,15.365671642,15.095890411,29.000000000,12.666666667
29.007633588,15.801282051,15.365671642,15.095890411,12.666666667,15.801282051,15.365671642,15.095890411,29.000000000,12.666666667
29.007633588,15.801282051,15.365671642,15.095890411,12.666666667,15.801282051,15.365671642,15.095890411,29.000000000,12.666666667
28.735632184,15.801282051,15.365671642,15.200000000,12.739884393,15.801282051,15.365671642,15.200000000,29.000000000,12.739884393
28.185328185,15.629870130,15.365671642,15.200000000,12.739884393,15.629870130,15.365671642,15.200000000,29.000000000,12.739884393
28.185328185,15.629870130,15.365671642,15.200000000,12.739884393,15.629870130,15.365671642,15.200000000,29.000000000,12.739884393
28.185328185,15.629870130,15.365671642,15.200000000,12.739884393,15.629870130,15.365671642,15.200000000,29.000000000,12.739884393
27.413127413,15.372549020,15.157894737,14.972222222,12.534883721,15.372549020,15.157894737,14.972222222,28.000000000,12.534883721
27.413127413,15.372549020,15.157894737,14.972222222,12.534883721,15.372549020,15.157894737,14.972222222,28.000000000,12.534883721
27.413127413,15.372549020,15.157894737,14.972222222,12.534883721,15.372549020,15.157894737,14.972222222,28.000000000,12.534883721
27.692307692,15.454545455,15.157894737,14.972222222,12.534883721,15.454545455,15.157894737,14.972222222,28.000000000,12.534883721
27.413127413,15.176470588,14.931818182,14.727272727,12.388235294,15.176470588,14.931818182,14.727272727,27.000000000,12.388235294
27.413127413,15.176470588,14.931818182,14.727272727,12.388235294,15.176470588,14.931818182,14.727272727,27.000000000,12.388235294
27.131782946,14.881578947,14.687022901,14.464788732,12.226190476,14.881578947,14.687022901,14.464788732,26.000000000,12.226190476
27.413127413,14.954248366,14.687022901,14.464788732,12.226190476,14.954248366,14.687022901,14.464788732,26.000000000,12.226190476
27.413127413,14.954248366,14.687022901,14.464788732,12.226190476,14.954248366,14.687022901,14.464788732,26.000000000,12.226190476
26.848249027,14.638157895,14.423076923,14.285714286,12.121212121,14.638157895,14.423076923,14.285714286,25.000000000,12.121212121
26.274509804,14.304635762,14.139534884,14.086956522,12.000000000,14.304635762,14.139534884,14.086956522,24.000000000,12.000000000
27.058823529,14.638157895,14.423076923,14.388489209,12.269938650,14.638157895,14.423076923,14.388489209,25.000000000,12.269938650
27.058823529,14.638157895,14.423076923,14.388489209,12.269938650,14.638157895,14.423076923,14.388489209,25.000000000,12.269938650
27.626459144,14.857142857,14.575757576,14.567375887,12.299401198,14.857142857,14.575757576,14.567375887,26.000000000,12.299401198
27.343750000,15.000000000,14.819548872,14.830985915,12.461538462,15.000000000,14.819548872,14.830985915,27.000000000,12.461538462
27.058823529,15.000000000,14.819548872,14.744680851,12.375000000,15.000000000,14.819548872,14.744680851,27.000000000,12.375000000
26.771653543,14.921052632,14.819548872,14.744680851,12.375000000,14.921052632,14.819548872,14.744680851,27.000000000,12.375000000
26.771653543,14.921052632,14.819548872,14.744680851,12.375000000,14.921052632,14.819548872,14.744680851,27.000000000,12.375000000
26.482213439,14.635761589,14.575757576,14.485714286,12.216867470,14.635761589,14.575757576,14.485714286,26.000000000,12.216867470
26.482213439,14.733333333,14.575757576,14.382978723,12.143712575,14.733333333,14.575757576,14.382978723,26.000000000,12.143712575
26.482213439,14.733333333,14.575757576,14.382978723,12.143712575,14.733333333,14.575757576,14.382978723,26.000000000,12.143712575
26.771653543,15.019867550,14.819548872,14.640845070,12.301775148,15.019867550,14.819548872,14.640845070,27.000000000,12.301775148
26.482213439,14.733333333,14.575757576,14.382978723,12.143712575,14.733333333,14.575757576,14.382978723,26.000000000,12.143712575
27.626459144,14.823529412,14.819548872,14.538461538,12.229411765,14.823529412,14.819548872,14.538461538,27.000000000,12.229411765
27.343750000,14.614379085,14.575757576,14.382978723,12.143712575,14.614379085,14.575757576,14.382978723,26.000000000,12.143712575
27.343750000,14.614379085,14.575757576,14.281690141,12.143712575,14.614379085,14.575757576,14.281690141,26.000000000,12.143712575
27.058823529,14.539473684,14.575757576,14.281690141,12.143712575,14.539473684,14.575757576,14.281690141,26.000000000,12.143712575
27.058823529,14.539473684,14.575757576,14.281690141,12.143712575,14.539473684,14.575757576,14.281690141,26.000000000,12.143712575
27.626459144,14.727272727,14.819548872,14.437500000,12.301775148,14.727272727,14.819548872,14.437500000,26.181818182,12.301775148
27.343750000,14.727272727,14.819548872,14.437500000,12.214285714,14.727272727,14.819548872,14.437500000,26.181818182,12.214285714
27.343750000,14.727272727,14.819548872,14.437500000,12.214285714,14.727272727,14.819548872,14.437500000,26.181818182,12.214285714
27.906976744,14.993548387,15.044776119,14.575342466,12.280701754,14.993548387,15.044776119,14.575342466,27.176470588,12.280701754
28.461538462,15.243589744,15.251851852,14.695945946,12.333333333,15.243589744,15.251851852,14.695945946,28.171428571,12.333333333
28.461538462,15.243589744,15.251851852,14.695945946,12.333333333,15.243589744,15.251851852,14.695945946,28.171428571,12.333333333
28.461538462,15.243589744,15.251851852,14.695945946,12.333333333,15.243589744,15.251851852,14.695945946,28.171428571,12.333333333
27.131782946,15.189542484,15.044776119,14.476190476,12.138728324,15.189542484,15.044776119,14.476190476,27.176470588,12.138728324
27.131782946,15.189542484,15.044776119,14.476190476,12.138728324,15.189542484,15.044776119,14.476190476,27.176470588,12.138728324
27.131782946,15.189542484,15.044776119,14.476190476,12.138728324,15.189542484,15.044776119,14.476190476,27.176470588,12.138728324
27.692307692,15.441558442,15.251851852,14.597315436,12.193181818,15.441558442,15.251851852,14.597315436,28.171428571,12.193181818
27.343750000,15.644736842,15.481203008,14.897260274,12.623529412,15.644736842,15.481203008,14.897260274,28.121212121,12.623529412
27.343750000,15.644736842,15.481203008,14.897260274,12.623529412,15.644736842,15.481203008,14.897260274,28.121212121,12.623529412
27.058823529,15.644736842,15.481203008,14.800000000,12.526627219,15.644736842,15.481203008,14.800000000,28.121212121,12.526627219
27.058823529,15.644736842,15.481203008,14.800000000,12.526627219,15.644736842,15.481203008,14.800000000,28.121212121,12.526627219
26.771653543,15.390728477,15.272727273,14.583333333,12.407185629,15.390728477,15.272727273,14.583333333,27.125000000,12.407185629
26.482213439,15.390728477,15.272727273,14.489510490,12.313253012,15.390728477,15.272727273,14.489510490,27.125000000,12.313253012
27.058823529,15.542483660,15.481203008,14.701388889,12.428571429,15.542483660,15.481203008,14.701388889,28.121212121,12.428571429
27.626459144,15.677419355,15.671641791,14.896551724,12.529411765,15.677419355,15.671641791,14.896551724,29.117647059,12.529411765
28.185328185,15.796178344,15.844444444,15.075342466,12.616279070,15.796178344,15.844444444,15.075342466,30.114285714,12.616279070
28.185328185,15.796178344,15.844444444,15.075342466,12.616279070,15.796178344,15.844444444,15.075342466,30.114285714,12.616279070
28.185328185,15.796178344,15.844444444,15.075342466,12.616279070,15.796178344,15.844444444,15.075342466,30.114285714,12.616279070
28.461538462,16.000000000,16.000000000,15.238095238,12.689655172,16.000000000,16.000000000,15.238095238,31.111111111,12.689655172
28.185328185,15.796178344,15.844444444,15.075342466,12.616279070,15.796178344,15.844444444,15.075342466,30.114285714,12.616279070
29.007633588,15.892405063,15.844444444,15.290540541,12.827586207,15.892405063,15.844444444,15.290540541,30.114285714,12.827586207
28.244274809,15.769230769,15.789473684,15.306122449,12.906976744,15.769230769,15.789473684,15.306122449,29.090909091,12.906976744
28.517110266,15.993630573,15.962686567,15.500000000,13.005747126,15.993630573,15.962686567,15.500000000,30.088235294,13.005747126
28.517110266,15.993630573,15.962686567,15.500000000,13.005747126,15.993630573,15.962686567,15.500000000,30.088235294,13.005747126
29.277566540,16.202531646,16.118518519,15.677852349,13.165714286,16.202531646,16.118518519,15.677852349,31.085714286,13.165714286
29.007633588,16.101910828,16.118518519,15.677852349,13.165714286,16.101910828,16.118518519,15.677852349,31.085714286,13.165714286
29.007633588,16.101910828,16.118518519,15.677852349,13.165714286,16.101910828,16.118518519,15.677852349,31.085714286,13.165714286
29.007633588,16.101910828,16.118518519,15.677852349,13.165714286,16.101910828,16.118518519,15.677852349,31.085714286,13.165714286
30.038022814,16.188679245,16.138686131,15.735099338,13.162921348,16.188679245,16.138686131,15.735099338,32.108108108,13.162921348
30.798479087,16.362500000,16.260869565,15.881578947,13.296089385,16.362500000,16.260869565,15.881578947,33.105263158,13.296089385
30.534351145,16.289308176,16.366906475,16.013071895,13.342541436,16.289308176,16.366906475,16.013071895,34.102564103,13.342541436
30.534351145,16.289308176,16.366906475,16.013071895,13.342541436,16.289308176,16.366906475,16.013071895,34.102564103,13.342541436
30.534351145,16.289308176,16.366906475,16.013071895,13.342541436,16.289308176,16.366906475,16.013071895,34.102564103,13.342541436
30.534351145,16.289308176,16.366906475,16.013071895,13.342541436,16.289308176,16.366906475,16.013071895,34.102564103,13.342541436
30.534351145,16.289308176,16.366906475,16.013071895,13.342541436,16.289308176,16.366906475,16.013071895,34.102564103,13.342541436
30.268199234,16.170886076,16.366906475,16.013071895,13.342541436,16.170886076,16.366906475,16.013071895,34.102564103,13.342541436
28.957528958,16.128205128,16.260869565,15.986754967,13.296089385,16.128205128,16.260869565,15.986754967,33.105263158,13.296089385
28.682170543,16.012903226,16.260869565,15.986754967,13.296089385,16.012903226,16.260869565,15.986754967,33.105263158,13.296089385
28.682170543,16.012903226,16.260869565,15.986754967,13.296089385,16.012903226,16.260869565,15.986754967,33.105263158,13.296089385
28.682170543,16.012903226,16.260869565,15.986754967,13.296089385,16.012903226,16.260869565,15.986754967,33.105263158,13.296089385
28.957528958,16.012903226,16.260869565,16.105263158,13.411111111,16.012903226,16.260869565,16.105263158,33.105263158,13.411111111
28.461538462,16.012903226,16.260869565,16.105263158,13.337016575,16.012903226,16.260869565,16.105263158,33.105263158,13.337016575
28.185328185,15.896103896,16.260869565,16.105263158,13.337016575,15.896103896,16.260869565,16.105263158,33.105263158,13.337016575
28.957528958,16.032258065,16.366906475,16.241830065,13.461538462,16.032258065,16.366906475,16.241830065,34.102564103,13.461538462
27.626459144,16.000000000,16.379562044,16.320000000,13.561797753,16.000000000,16.379562044,16.320000000,33.081081081,13.561797753
27.626459144,16.000000000,16.379562044,16.320000000,13.561797753,16.000000000,16.379562044,16.320000000,33.081081081,13.561797753
27.343750000,15.881578947,16.379562044,16.320000000,13.561797753,15.881578947,16.379562044,16.320000000,33.081081081,13.561797753
26.848249027,15.881578947,16.379562044,16.320000000,13.486033520,15.881578947,16.379562044,16.320000000,33.081081081,13.486033520
27.131782946,16.000000000,16.379562044,16.320000000,13.486033520,16.000000000,16.379562044,16.320000000,33.081081081,13.486033520
26.848249027,15.848684211,16.257352941,16.167785235,13.423728814,15.848684211,16.257352941,16.167785235,32.083333333,13.423728814
26.562500000,15.848684211,16.257352941,16.054054054,13.312500000,15.848684211,16.257352941,16.054054054,32.083333333,13.312500000
26.562500000,15.848684211,16.257352941,15.938775510,13.312500000,15.848684211,16.257352941,15.938775510,32.083333333,13.312500000
26.274509804,15.682119205,16.118518519,15.780821918,13.241379310,15.682119205,16.118518519,15.780821918,31.085714286,13.241379310
26.274509804,15.682119205,16.118518519,15.780821918,13.241379310,15.682119205,16.118518519,15.780821918,31.085714286,13.241379310
26.562500000,15.789473684,16.118518519,15.780821918,13.241379310,15.789473684,16.118518519,15.780821918,31.085714286,13.241379310
26.274509804,15.602649007,15.962686567,15.606896552,13.156976744,15.602649007,15.962686567,15.606896552,30.088235294,13.156976744
25.691699605,15.704697987,15.789473684,15.416666667,13.058823529,15.704697987,15.789473684,15.416666667,29.090909091,13.058823529
25.099601594,15.585034014,15.598484848,15.209790210,12.946428571,15.585034014,15.598484848,15.209790210,28.093750000,12.946428571
24.497991968,15.448275862,15.389312977,14.985915493,12.819277108,15.448275862,15.389312977,14.985915493,27.096774194,12.819277108
24.497991968,15.448275862,15.389312977,14.985915493,12.819277108,15.448275862,15.389312977,14.985915493,27.096774194,12.819277108
24.800000000,15.534246575,15.389312977,14.985915493,12.819277108,15.534246575,15.389312977,14.985915493,27.096774194,12.819277108
24.497991968,15.268965517,15.161538462,14.744680851,12.676829268,15.268965517,15.161538462,14.744680851,26.100000000,12.676829268
24.497991968,15.268965517,15.161538462,14.744680851,12.676829268,15.268965517,15.161538462,14.744680851,26.100000000,12.676829268
24.497991968,15.268965517,15.161538462,14.744680851,12.676829268,15.268965517,15.161538462,14.744680851,26.100000000,12.676829268
24.193548387,14.986111111,14.914728682,14.485714286,12.518518519,14.986111111,14.914728682,14.485714286,25.103448276,12.518518519
24.497991968,15.268965517,15.161538462,14.744680851,12.676829268,15.268965517,15.161538462,14.744680851,26.100000000,12.676829268
24.193548387,14.986111111,14.914728682,14.485714286,12.518518519,14.986111111,14.914728682,14.485714286,25.103448276,12.518518519
24.193548387,14.986111111,14.914728682,14.485714286,12.518518519,14.986111111,14.914728682,14.485714286,25.103448276,12.518518519
