"'ChainSuccession(Assign seriousness, Take in charge ticket)'",'AtMostOne(Take in charge ticket)',"'AlternateSuccession(Take in charge ticket, Closed)'","'AlternateSuccession(Take in charge ticket, Resolve ticket)'","'AlternatePrecedence(Assign seriousness, Wait)'","'ChainPrecedence(Take in charge ticket, Wait)'"
74.400000000,71.000000000,85.106382979,88.888888889,88.235294118,79.411764706
74.400000000,71.000000000,85.106382979,88.888888889,88.235294118,79.411764706
74.400000000,71.000000000,85.106382979,88.888888889,88.235294118,79.411764706
74.103585657,70.000000000,84.745762712,88.524590164,88.571428571,80.000000000
74.698795181,71.000000000,85.470085470,88.796680498,88.235294118,79.411764706
75.200000000,71.000000000,85.106382979,88.888888889,90.909090909,81.818181818
75.200000000,71.000000000,85.106382979,88.888888889,90.909090909,81.818181818
74.900398406,70.000000000,84.745762712,88.163265306,91.176470588,82.352941176
75.200000000,71.000000000,85.106382979,88.524590164,90.909090909,81.818181818
75.200000000,71.000000000,85.106382979,88.524590164,90.909090909,81.818181818
74.603174603,70.000000000,84.388185654,88.259109312,91.176470588,82.352941176
74.900398406,70.000000000,84.388185654,88.259109312,88.571428571,80.000000000
75.502008032,71.000000000,84.745762712,88.617886179,88.235294118,79.411764706
74.900398406,71.000000000,84.388185654,88.259109312,85.714285714,80.000000000
73.725490196,70.000000000,83.333333333,87.649402390,83.783783784,81.081081081
73.725490196,70.000000000,83.333333333,87.301587302,83.783783784,81.081081081
74.015748031,71.000000000,83.682008368,87.649402390,83.333333333,80.555555556
74.015748031,71.000000000,83.682008368,87.649402390,83.333333333,80.555555556
75.200000000,72.000000000,84.388185654,87.449392713,83.333333333,80.555555556
75.502008032,73.000000000,84.745762712,87.346938776,83.333333333,80.555555556
74.603174603,73.000000000,83.682008368,86.290322581,76.923076923,82.051282051
74.603174603,73.000000000,83.682008368,86.290322581,76.923076923,82.051282051
75.098814229,73.000000000,83.682008368,86.290322581,76.315789474,84.210526316
75.098814229,73.000000000,83.682008368,86.290322581,76.315789474,84.210526316
75.098814229,73.000000000,83.682008368,86.290322581,76.315789474,84.210526316
74.803149606,72.000000000,83.333333333,85.943775100,76.923076923,84.615384615
75.590551181,73.000000000,83.682008368,86.290322581,78.378378378,86.486486486
76.078431373,72.000000000,83.333333333,85.943775100,78.378378378,89.189189189
76.377952756,73.000000000,83.682008368,86.290322581,77.777777778,88.888888889
76.377952756,73.000000000,83.682008368,86.290322581,77.777777778,88.888888889
75.781250000,72.000000000,82.987551867,85.600000000,76.315789474,89.473684211
75.781250000,72.000000000,82.987551867,85.600000000,76.315789474,89.473684211
75.781250000,72.000000000,82.987551867,85.600000000,76.315789474,89.473684211
75.486381323,71.000000000,82.644628099,85.258964143,76.315789474,89.473684211
75.486381323,71.000000000,82.644628099,85.258964143,76.315789474,89.473684211
75.486381323,71.000000000,82.644628099,85.258964143,76.315789474,89.473684211
75.193798450,70.000000000,82.304526749,84.920634921,76.923076923,89.743589744
74.903474903,70.000000000,82.304526749,84.920634921,76.923076923,89.743589744
75.193798450,71.000000000,82.644628099,84.800000000,76.923076923,89.743589744
75.193798450,71.000000000,82.644628099,84.800000000,76.923076923,89.743589744
74.329501916,71.000000000,82.644628099,84.800000000,76.923076923,89.743589744
75.095785441,71.000000000,82.644628099,84.800000000,76.315789474,92.105263158
74.809160305,71.000000000,82.644628099,84.800000000,76.315789474,92.105263158
74.524714829,71.000000000,82.644628099,84.800000000,76.315789474,92.105263158
74.524714829,71.000000000,82.644628099,84.800000000,76.315789474,92.105263158
74.524714829,72.000000000,82.987551867,85.140562249,75.675675676,91.891891892
74.809160305,72.000000000,82.987551867,85.140562249,75.675675676,91.891891892
74.524714829,71.000000000,82.644628099,85.258964143,75.675675676,91.891891892
74.524714829,71.000000000,82.644628099,85.258964143,75.675675676,91.891891892
74.524714829,71.000000000,82.644628099,85.258964143,75.675675676,91.891891892
74.524714829,71.000000000,82.644628099,85.258964143,75.675675676,91.891891892
73.962264151,70.000000000,81.967213115,85.490196078,75.675675676,91.891891892
74.242424242,70.000000000,81.967213115,85.490196078,75.675675676,91.891891892
73.962264151,69.000000000,81.632653061,85.156250000,76.315789474,92.105263158
73.962264151,69.000000000,81.632653061,85.156250000,76.315789474,92.105263158
73.962264151,69.000000000,81.632653061,85.156250000,76.315789474,92.105263158
73.962264151,69.000000000,81.632653061,85.156250000,76.315789474,92.105263158
73.684210526,68.000000000,81.300813008,85.271317829,76.315789474,92.105263158
73.962264151,68.000000000,81.300813008,85.271317829,76.315789474,92.105263158
73.962264151,68.000000000,81.300813008,85.271317829,76.315789474,92.105263158
73.962264151,68.000000000,81.300813008,85.271317829,76.315789474,92.105263158
73.408239700,67.000000000,80.645161290,84.615384615,75.000000000,92.500000000
73.408239700,67.000000000,80.645161290,84.615384615,75.000000000,92.500000000
73.408239700,68.000000000,80.971659919,84.942084942,74.358974359,92.307692308
73.408239700,68.000000000,80.971659919,84.942084942,74.358974359,92.307692308
73.408239700,68.000000000,80.971659919,84.942084942,74.358974359,92.307692308
73.684210526,68.000000000,80.971659919,84.942084942,74.358974359,92.307692308
73.408239700,69.000000000,81.300813008,85.271317829,73.684210526,92.105263158
73.134328358,69.000000000,81.300813008,85.271317829,73.684210526,92.105263158
72.862453532,69.000000000,81.300813008,84.942084942,73.684210526,92.105263158
73.134328358,70.000000000,81.632653061,85.271317829,72.972972973,91.891891892
73.134328358,70.000000000,81.632653061,85.271317829,72.972972973,91.891891892
74.157303371,71.000000000,81.967213115,85.603112840,74.285714286,94.285714286
73.880597015,70.000000000,81.632653061,85.271317829,75.000000000,94.444444444
73.134328358,70.000000000,81.632653061,85.271317829,75.675675676,91.891891892
73.408239700,70.000000000,81.632653061,85.271317829,75.675675676,91.891891892
73.684210526,70.000000000,81.632653061,85.271317829,75.675675676,91.891891892
73.684210526,70.000000000,81.632653061,85.271317829,75.675675676,91.891891892
73.684210526,70.000000000,81.632653061,85.271317829,75.675675676,91.891891892
73.684210526,71.000000000,82.304526749,85.490196078,75.000000000,91.666666667
73.684210526,71.000000000,82.304526749,85.490196078,75.000000000,91.666666667
74.524714829,72.000000000,82.987551867,86.166007905,76.470588235,91.176470588
74.242424242,72.000000000,82.987551867,86.166007905,76.470588235,91.176470588
74.242424242,73.000000000,83.333333333,86.507936508,75.757575758,90.909090909
74.242424242,73.000000000,83.333333333,86.055776892,73.529411765,91.176470588
73.684210526,73.000000000,82.644628099,85.375494071,73.529411765,91.176470588
73.684210526,73.000000000,82.644628099,85.375494071,73.529411765,91.176470588
73.408239700,72.000000000,82.304526749,85.039370079,72.222222222,88.888888889
73.134328358,71.000000000,81.632653061,84.375000000,71.052631579,89.473684211
73.408239700,72.000000000,81.967213115,84.705882353,70.270270270,89.189189189
74.157303371,72.000000000,81.967213115,84.705882353,69.444444444,91.666666667
74.157303371,72.000000000,81.967213115,84.705882353,69.444444444,91.666666667
74.436090226,73.000000000,82.304526749,85.039370079,68.571428571,91.428571429
74.436090226,73.000000000,82.304526749,85.039370079,68.571428571,91.428571429
74.157303371,72.000000000,81.967213115,84.705882353,69.444444444,91.666666667
74.436090226,73.000000000,82.304526749,85.039370079,68.571428571,91.428571429
73.880597015,72.000000000,81.967213115,84.705882353,69.444444444,91.666666667
74.157303371,73.000000000,82.304526749,85.039370079,68.571428571,91.428571429
75.000000000,74.000000000,82.987551867,85.258964143,67.647058824,91.176470588
74.716981132,73.000000000,82.644628099,84.920634921,68.571428571,91.428571429
74.716981132,73.000000000,82.644628099,84.920634921,68.571428571,91.428571429
74.716981132,73.000000000,82.644628099,84.920634921,68.571428571,91.428571429
74.716981132,73.000000000,82.644628099,84.920634921,68.571428571,91.428571429
74.436090226,74.000000000,82.987551867,85.258964143,67.647058824,91.176470588
74.436090226,74.000000000,82.987551867,85.258964143,67.647058824,91.176470588
75.000000000,75.000000000,83.682008368,85.483870968,66.666666667,90.909090909
74.716981132,74.000000000,83.333333333,85.140562249,67.647058824,91.176470588
75.000000000,75.000000000,83.682008368,85.829959514,66.666666667,90.909090909
75.000000000,75.000000000,83.682008368,85.829959514,66.666666667,90.909090909
75.000000000,75.000000000,83.682008368,85.829959514,66.666666667,90.909090909
75.572519084,76.000000000,84.388185654,86.065573770,65.625000000,90.625000000
75.862068966,77.000000000,84.745762712,86.419753086,66.666666667,93.333333333
75.862068966,77.000000000,84.745762712,86.419753086,66.666666667,93.333333333
77.042801556,78.000000000,85.470085470,87.136929461,67.857142857,92.857142857
78.260869565,79.000000000,86.580086580,87.763713080,69.230769231,92.307692308
78.260869565,79.000000000,86.580086580,88.135593220,69.230769231,92.307692308
77.647058824,78.000000000,86.206896552,87.763713080,70.370370370,92.592592593
77.343750000,78.000000000,86.206896552,87.763713080,70.370370370,92.592592593
77.343750000,78.000000000,86.206896552,87.763713080,70.370370370,92.592592593
77.042801556,78.000000000,86.206896552,87.763713080,70.370370370,92.592592593
77.952755906,79.000000000,87.719298246,89.270386266,78.260869565,91.304347826
77.343750000,78.000000000,87.336244541,89.361702128,78.260869565,91.304347826
77.647058824,78.000000000,87.336244541,89.361702128,78.260869565,91.304347826
77.647058824,78.000000000,87.336244541,89.361702128,78.260869565,91.304347826
77.647058824,78.000000000,87.336244541,89.361702128,78.260869565,91.304347826
77.952755906,79.000000000,87.719298246,89.743589744,77.272727273,90.909090909
78.260869565,79.000000000,87.719298246,89.743589744,77.272727273,90.909090909
78.571428571,80.000000000,88.105726872,90.128755365,76.190476190,90.476190476
78.260869565,79.000000000,87.719298246,89.743589744,77.272727273,90.909090909
78.260869565,79.000000000,87.719298246,89.743589744,77.272727273,90.909090909
78.884462151,80.000000000,88.495575221,90.517241379,80.000000000,90.000000000
78.884462151,80.000000000,88.495575221,90.517241379,80.000000000,90.000000000
78.884462151,80.000000000,88.495575221,90.517241379,80.000000000,90.000000000
79.200000000,81.000000000,88.888888889,90.909090909,80.000000000,90.000000000
79.200000000,81.000000000,88.888888889,90.909090909,80.000000000,90.000000000
79.200000000,81.000000000,88.888888889,90.909090909,80.000000000,90.000000000
79.518072289,82.000000000,89.285714286,91.304347826,78.947368421,89.473684211
79.838709677,82.000000000,89.285714286,91.304347826,78.947368421,89.473684211
79.838709677,82.000000000,89.285714286,91.304347826,78.947368421,89.473684211
80.161943320,83.000000000,89.686098655,91.703056769,77.777777778,88.888888889
80.487804878,82.000000000,88.888888889,90.909090909,75.000000000,90.000000000
80.487804878,82.000000000,88.888888889,90.909090909,75.000000000,90.000000000
80.816326531,82.000000000,88.888888889,90.909090909,75.000000000,90.000000000
81.147540984,82.000000000,88.888888889,90.909090909,75.000000000,90.000000000
81.147540984,82.000000000,88.888888889,90.909090909,75.000000000,90.000000000
81.481481481,82.000000000,88.888888889,90.909090909,75.000000000,90.000000000
81.481481481,82.000000000,88.888888889,90.909090909,75.000000000,90.000000000
81.818181818,83.000000000,89.285714286,90.829694323,75.000000000,90.000000000
81.818181818,83.000000000,89.285714286,90.829694323,75.000000000,90.000000000
81.481481481,83.000000000,89.285714286,90.829694323,75.000000000,90.000000000
81.481481481,83.000000000,89.285714286,90.829694323,75.000000000,90.000000000
82.157676349,84.000000000,90.090090090,90.666666667,75.000000000,90.000000000
81.818181818,83.000000000,89.686098655,90.265486726,72.727272727,86.363636364
80.991735537,84.000000000,90.090090090,90.666666667,72.727272727,81.818181818
81.327800830,84.000000000,90.090090090,90.666666667,72.727272727,81.818181818
81.327800830,84.000000000,90.090090090,90.265486726,72.727272727,81.818181818
80.991735537,83.000000000,89.686098655,89.565217391,72.727272727,81.818181818
80.991735537,83.000000000,89.686098655,89.082969432,73.913043478,82.608695652
80.658436214,82.000000000,89.285714286,88.695652174,72.000000000,80.000000000
80.327868852,81.000000000,88.888888889,88.311688312,72.000000000,80.000000000
80.000000000,80.000000000,88.495575221,87.179487179,70.370370370,77.777777778
80.327868852,80.000000000,88.888888889,87.553648069,73.076923077,76.923076923
80.000000000,79.000000000,88.495575221,87.179487179,74.074074074,77.777777778
79.674796748,78.000000000,87.719298246,86.440677966,70.000000000,76.666666667
79.674796748,78.000000000,87.719298246,86.440677966,70.000000000,76.666666667
79.352226721,77.000000000,87.336244541,86.075949367,70.967741935,77.419354839
79.032258065,77.000000000,87.336244541,86.075949367,70.967741935,77.419354839
79.674796748,77.000000000,87.336244541,86.075949367,70.967741935,77.419354839
79.674796748,76.000000000,86.956521739,85.714285714,71.875000000,78.125000000
80.000000000,76.000000000,86.956521739,86.075949367,71.875000000,78.125000000
80.000000000,76.000000000,86.956521739,86.075949367,71.875000000,78.125000000
80.000000000,76.000000000,86.956521739,86.075949367,71.875000000,78.125000000
80.000000000,76.000000000,86.956521739,86.075949367,71.875000000,78.125000000
79.674796748,76.000000000,86.956521739,86.075949367,71.875000000,78.125000000
80.161943320,75.000000000,86.580086580,85.714285714,71.875000000,81.250000000
79.200000000,74.000000000,86.206896552,85.355648536,72.727272727,78.787878788
79.200000000,74.000000000,86.206896552,85.355648536,72.727272727,78.787878788
79.200000000,74.000000000,86.206896552,85.355648536,72.727272727,78.787878788
78.571428571,73.000000000,85.470085470,84.647302905,73.529411765,79.411764706
79.200000000,73.000000000,85.470085470,84.647302905,73.529411765,79.411764706
79.200000000,73.000000000,85.470085470,84.647302905,73.529411765,79.411764706
79.200000000,73.000000000,85.470085470,84.647302905,73.529411765,79.411764706
79.518072289,73.000000000,85.470085470,84.647302905,73.529411765,79.411764706
79.518072289,72.000000000,85.106382979,84.297520661,74.285714286,80.000000000
79.838709677,72.000000000,85.470085470,84.647302905,74.285714286,77.142857143
80.487804878,72.000000000,86.206896552,85.355648536,72.222222222,75.000000000
80.487804878,72.000000000,86.206896552,85.355648536,72.222222222,75.000000000
80.487804878,72.000000000,86.206896552,85.833333333,73.529411765,76.470588235
80.816326531,73.000000000,86.956521739,86.554621849,75.000000000,75.000000000
80.487804878,73.000000000,86.956521739,86.554621849,75.000000000,75.000000000
80.487804878,73.000000000,86.956521739,86.554621849,75.000000000,75.000000000
80.487804878,73.000000000,86.956521739,86.554621849,75.000000000,75.000000000
80.161943320,72.000000000,86.580086580,86.192468619,73.529411765,73.529411765
