'AtMostOne(Assign seriousness)','Init(Assign seriousness)',"'AlternateSuccession(Assign seriousness, Closed)'","'NotChainSuccession(Assign seriousness, Closed)'","'AlternateSuccession(Assign seriousness, Resolve ticket)'",'End(Closed)',"'CoExistence(Closed, Assign seriousness)'","'NotSuccession(Closed, Assign seriousness)'","'NotSuccession(Closed, Resolve ticket)'",'AtMostOne(Resolve ticket)','Participation(Resolve ticket)',"'NotSuccession(Resolve ticket, Assign seriousness)'","'ChainSuccession(Resolve ticket, Closed)'"
88.000000000,84.000000000,92.028169014,99.000000000,88.105726872,98.010000000,98.535211268,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
88.000000000,84.000000000,92.028169014,99.000000000,88.105726872,98.010000000,98.535211268,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
88.000000000,84.000000000,92.028169014,99.000000000,88.105726872,98.010000000,98.535211268,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
89.000000000,84.000000000,92.462264151,99.000000000,88.495575221,98.010000000,98.533018868,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
90.000000000,84.000000000,92.900473934,99.000000000,88.888888889,98.010000000,98.530805687,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
90.000000000,84.000000000,92.900473934,99.000000000,88.888888889,98.010000000,98.530805687,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
90.000000000,85.000000000,92.900473934,99.000000000,88.888888889,98.010000000,98.530805687,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
91.000000000,85.000000000,93.342857143,99.000000000,89.285714286,98.010000000,98.528571429,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
91.000000000,84.000000000,93.342857143,99.000000000,89.285714286,98.010000000,98.528571429,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
90.000000000,84.000000000,92.462264151,99.000000000,88.495575221,98.010000000,98.533018868,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
90.000000000,84.000000000,92.462264151,99.000000000,88.495575221,98.010000000,98.533018868,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
90.000000000,84.000000000,92.462264151,99.000000000,88.495575221,98.010000000,98.533018868,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
90.000000000,85.000000000,92.462264151,99.000000000,88.495575221,98.010000000,98.533018868,99.000000000,99.000000000,88.000000000,100.000000000,100.000000000,92.462264151
90.000000000,85.000000000,92.462264151,99.000000000,88.105726872,98.010000000,98.533018868,99.000000000,99.000000000,87.000000000,100.000000000,100.000000000,92.028169014
90.000000000,85.000000000,92.462264151,99.000000000,88.105726872,98.010000000,98.533018868,99.000000000,99.000000000,87.000000000,100.000000000,100.000000000,92.028169014
90.000000000,85.000000000,92.462264151,99.000000000,88.495575221,98.010000000,98.533018868,99.000000000,99.000000000,87.000000000,100.000000000,100.000000000,92.462264151
90.000000000,85.000000000,92.462264151,99.000000000,88.495575221,98.010000000,98.533018868,99.000000000,99.000000000,87.000000000,100.000000000,100.000000000,92.462264151
91.000000000,84.000000000,92.900473934,99.000000000,88.888888889,98.010000000,98.530805687,99.000000000,99.000000000,87.000000000,100.000000000,100.000000000,92.462264151
91.000000000,84.000000000,92.900473934,99.000000000,88.495575221,98.010000000,98.530805687,99.000000000,99.000000000,86.000000000,100.000000000,100.000000000,92.028169014
91.000000000,83.000000000,92.900473934,99.000000000,88.495575221,98.010000000,98.530805687,99.000000000,99.000000000,86.000000000,100.000000000,100.000000000,92.028169014
91.000000000,83.000000000,92.900473934,99.000000000,88.495575221,98.010000000,98.530805687,99.000000000,99.000000000,86.000000000,100.000000000,100.000000000,92.028169014
91.000000000,83.000000000,92.900473934,99.000000000,88.495575221,98.010000000,98.530805687,99.000000000,99.000000000,86.000000000,100.000000000,100.000000000,92.028169014
91.000000000,83.000000000,92.900473934,99.000000000,88.495575221,98.010000000,98.530805687,99.000000000,99.000000000,86.000000000,100.000000000,100.000000000,92.028169014
91.000000000,83.000000000,92.900473934,99.000000000,88.495575221,98.010000000,98.530805687,99.000000000,99.000000000,86.000000000,100.000000000,100.000000000,92.028169014
91.000000000,83.000000000,92.900473934,99.000000000,88.495575221,98.010000000,98.530805687,99.000000000,99.000000000,86.000000000,100.000000000,100.000000000,92.028169014
91.000000000,83.000000000,92.900473934,99.000000000,88.495575221,98.010000000,98.530805687,99.000000000,99.000000000,86.000000000,100.000000000,100.000000000,92.028169014
90.000000000,83.000000000,92.462264151,99.000000000,88.105726872,98.010000000,98.533018868,99.000000000,99.000000000,86.000000000,100.000000000,100.000000000,92.028169014
90.000000000,83.000000000,93.896713615,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,86.000000000,100.000000000,100.000000000,93.457943925
90.000000000,83.000000000,93.896713615,100.000000000,88.495575221,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
90.000000000,83.000000000,93.896713615,100.000000000,88.495575221,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
90.000000000,83.000000000,93.896713615,100.000000000,88.495575221,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
89.000000000,83.000000000,93.457943925,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
89.000000000,83.000000000,93.457943925,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
89.000000000,83.000000000,93.457943925,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
89.000000000,83.000000000,93.457943925,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
89.000000000,83.000000000,93.457943925,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
88.000000000,83.000000000,92.592592593,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
88.000000000,83.000000000,92.592592593,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
89.000000000,83.000000000,93.023255814,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
89.000000000,83.000000000,93.023255814,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
89.000000000,83.000000000,93.023255814,100.000000000,88.105726872,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
88.000000000,82.000000000,92.592592593,100.000000000,87.719298246,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
87.000000000,81.000000000,92.165898618,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
86.000000000,81.000000000,91.743119266,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
87.000000000,81.000000000,92.165898618,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
87.000000000,80.000000000,92.165898618,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
87.000000000,79.000000000,92.165898618,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
87.000000000,80.000000000,92.165898618,100.000000000,87.336244541,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
86.000000000,79.000000000,91.743119266,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
86.000000000,79.000000000,91.743119266,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
86.000000000,79.000000000,91.743119266,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
86.000000000,80.000000000,91.743119266,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
85.000000000,80.000000000,91.324200913,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
85.000000000,80.000000000,91.324200913,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
85.000000000,79.000000000,91.324200913,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
85.000000000,79.000000000,91.324200913,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
85.000000000,79.000000000,91.324200913,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
85.000000000,79.000000000,91.324200913,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
86.000000000,79.000000000,91.743119266,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
86.000000000,78.000000000,91.743119266,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,87.000000000,100.000000000,100.000000000,93.896713615
86.000000000,78.000000000,91.743119266,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
86.000000000,78.000000000,91.743119266,100.000000000,86.956521739,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
85.000000000,79.000000000,90.909090909,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
84.000000000,79.000000000,90.497737557,100.000000000,85.836909871,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
83.000000000,79.000000000,90.090090090,100.000000000,85.470085470,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
83.000000000,79.000000000,90.090090090,100.000000000,85.470085470,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
83.000000000,79.000000000,90.090090090,100.000000000,85.470085470,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
83.000000000,79.000000000,90.090090090,100.000000000,85.470085470,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
83.000000000,79.000000000,90.090090090,100.000000000,85.470085470,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
83.000000000,80.000000000,90.090090090,100.000000000,85.470085470,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000,100.000000000,100.000000000,94.339622642
83.000000000,80.000000000,90.090090090,100.000000000,85.836909871,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
84.000000000,80.000000000,90.909090909,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
84.000000000,80.000000000,90.909090909,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
84.000000000,80.000000000,90.909090909,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
84.000000000,80.000000000,90.909090909,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
84.000000000,79.000000000,90.909090909,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
84.000000000,79.000000000,90.909090909,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
83.000000000,79.000000000,90.497737557,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
83.000000000,79.000000000,90.497737557,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
83.000000000,79.000000000,90.497737557,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
83.000000000,79.000000000,90.497737557,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
82.000000000,79.000000000,90.090090090,100.000000000,85.836909871,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
82.000000000,80.000000000,90.090090090,100.000000000,85.836909871,100.000000000,100.000000000,100.000000000,100.000000000,89.000000000,100.000000000,100.000000000,94.786729858
82.000000000,80.000000000,90.090090090,100.000000000,86.206896552,100.000000000,100.000000000,100.000000000,100.000000000,90.000000000,100.000000000,100.000000000,95.238095238
82.000000000,81.000000000,90.090090090,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,91.000000000,100.000000000,100.000000000,95.693779904
82.000000000,82.000000000,90.090090090,100.000000000,86.580086580,100.000000000,100.000000000,100.000000000,100.000000000,91.000000000,100.000000000,100.000000000,95.693779904
