"'NotChainSuccession(Assign seriousness, Resolve ticket)'","'Succession(Assign seriousness, Take in charge ticket)'","'CoExistence(Closed, Take in charge ticket)'","'NotSuccession(Closed, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Closed)'","'CoExistence(Resolve ticket, Take in charge ticket)'","'NotSuccession(Resolve ticket, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Resolve ticket)'",'Participation(Take in charge ticket)',"'CoExistence(Take in charge ticket, Assign seriousness)'","'NotSuccession(Take in charge ticket, Assign seriousness)'","'Succession(Take in charge ticket, Closed)'","'NotChainSuccession(Take in charge ticket, Closed)'","'Succession(Take in charge ticket, Resolve ticket)'","'Precedence(Take in charge ticket, Wait)'"
100.000000000,100.000000000,98.558035714,99.000000000,99.000000000,100.000000000,91.631799163,94.782608696,100.000000000,100.000000000,100.000000000,98.558035714,99.000000000,100.000000000,83.333333333
100.000000000,100.000000000,98.558035714,99.000000000,99.000000000,100.000000000,91.631799163,94.782608696,100.000000000,100.000000000,100.000000000,98.558035714,99.000000000,100.000000000,83.333333333
100.000000000,100.000000000,98.558035714,99.000000000,99.000000000,100.000000000,91.631799163,94.782608696,100.000000000,100.000000000,100.000000000,98.558035714,99.000000000,100.000000000,83.333333333
100.000000000,100.000000000,98.560000000,99.000000000,99.000000000,100.000000000,91.666666667,94.782608696,100.000000000,100.000000000,100.000000000,98.560000000,99.000000000,100.000000000,84.210526316
100.000000000,100.000000000,98.560000000,99.000000000,99.000000000,100.000000000,91.666666667,94.782608696,100.000000000,100.000000000,100.000000000,98.560000000,99.000000000,100.000000000,84.210526316
100.000000000,100.000000000,98.560000000,99.000000000,99.000000000,100.000000000,91.666666667,94.782608696,100.000000000,100.000000000,100.000000000,98.560000000,99.000000000,100.000000000,84.210526316
100.000000000,100.000000000,98.560000000,99.000000000,99.000000000,100.000000000,91.666666667,94.782608696,100.000000000,100.000000000,100.000000000,98.560000000,99.000000000,100.000000000,84.210526316
100.000000000,100.000000000,98.560000000,99.000000000,99.000000000,100.000000000,91.666666667,94.782608696,100.000000000,100.000000000,100.000000000,98.560000000,99.000000000,100.000000000,84.210526316
100.000000000,100.000000000,98.563876652,99.000000000,99.000000000,100.000000000,90.534979424,94.827586207,100.000000000,100.000000000,100.000000000,98.563876652,99.000000000,100.000000000,89.473684211
100.000000000,100.000000000,98.567685590,99.000000000,99.000000000,100.000000000,89.430894309,94.871794872,100.000000000,100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,90.000000000
100.000000000,100.000000000,98.567685590,99.000000000,99.000000000,100.000000000,89.430894309,94.871794872,100.000000000,100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,90.000000000
100.000000000,100.000000000,98.565789474,99.000000000,99.000000000,100.000000000,89.387755102,94.871794872,100.000000000,100.000000000,100.000000000,98.565789474,99.000000000,100.000000000,89.473684211
100.000000000,100.000000000,98.563876652,99.000000000,99.000000000,100.000000000,90.123456790,94.827586207,100.000000000,100.000000000,100.000000000,98.563876652,99.000000000,100.000000000,89.473684211
100.000000000,100.000000000,98.563876652,99.000000000,99.000000000,100.000000000,90.041493776,96.491228070,100.000000000,100.000000000,100.000000000,98.563876652,99.000000000,100.000000000,89.473684211
100.000000000,100.000000000,98.563876652,99.000000000,99.000000000,100.000000000,89.256198347,96.521739130,100.000000000,100.000000000,100.000000000,98.563876652,99.000000000,100.000000000,88.888888889
100.000000000,100.000000000,98.563876652,99.000000000,99.000000000,100.000000000,89.256198347,96.521739130,100.000000000,100.000000000,100.000000000,98.563876652,99.000000000,100.000000000,88.888888889
100.000000000,100.000000000,98.561946903,99.000000000,99.000000000,100.000000000,89.958158996,97.345132743,100.000000000,100.000000000,100.000000000,98.561946903,99.000000000,100.000000000,88.888888889
100.000000000,100.000000000,98.563876652,99.000000000,99.000000000,100.000000000,90.000000000,97.345132743,100.000000000,100.000000000,100.000000000,98.563876652,99.000000000,100.000000000,89.473684211
100.000000000,100.000000000,98.565789474,99.000000000,99.000000000,100.000000000,90.041493776,97.345132743,100.000000000,100.000000000,100.000000000,98.565789474,99.000000000,100.000000000,90.000000000
100.000000000,100.000000000,98.565789474,99.000000000,99.000000000,100.000000000,90.041493776,97.345132743,100.000000000,100.000000000,100.000000000,98.565789474,99.000000000,100.000000000,90.000000000
100.000000000,100.000000000,98.563876652,99.000000000,99.000000000,100.000000000,90.000000000,97.345132743,100.000000000,100.000000000,100.000000000,98.563876652,99.000000000,100.000000000,89.473684211
100.000000000,100.000000000,98.565789474,99.000000000,99.000000000,100.000000000,90.041493776,97.345132743,100.000000000,100.000000000,100.000000000,98.565789474,99.000000000,100.000000000,90.000000000
100.000000000,100.000000000,98.563876652,99.000000000,100.000000000,100.000000000,90.041493776,97.345132743,100.000000000,100.000000000,100.000000000,98.563876652,99.000000000,100.000000000,90.000000000
100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,100.000000000,88.934426230,97.368421053,100.000000000,100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,95.000000000
100.000000000,100.000000000,98.571428571,99.000000000,100.000000000,100.000000000,89.024390244,97.368421053,100.000000000,100.000000000,100.000000000,98.571428571,99.000000000,100.000000000,95.238095238
100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,100.000000000,89.754098361,97.345132743,100.000000000,100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,95.238095238
100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,100.000000000,89.754098361,97.345132743,100.000000000,100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,95.238095238
100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,100.000000000,89.711934156,97.345132743,100.000000000,100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,95.000000000
100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,100.000000000,89.754098361,97.345132743,100.000000000,100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,95.000000000
100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,100.000000000,89.754098361,97.345132743,100.000000000,100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,95.000000000
100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,100.000000000,89.754098361,97.345132743,100.000000000,100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,95.000000000
100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,100.000000000,89.754098361,97.345132743,100.000000000,100.000000000,100.000000000,98.569565217,99.000000000,100.000000000,95.000000000
100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,100.000000000,89.711934156,97.345132743,100.000000000,100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,94.736842105
100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,100.000000000,89.711934156,97.345132743,100.000000000,100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,94.736842105
100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,100.000000000,89.711934156,97.345132743,100.000000000,100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,90.000000000
100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,100.000000000,89.711934156,97.345132743,100.000000000,100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,90.000000000
100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,100.000000000,89.711934156,97.345132743,100.000000000,100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,90.000000000
100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,100.000000000,89.711934156,97.345132743,100.000000000,100.000000000,100.000000000,98.567685590,99.000000000,100.000000000,90.000000000
100.000000000,100.000000000,98.575107296,99.000000000,100.000000000,100.000000000,88.709677419,97.368421053,100.000000000,100.000000000,100.000000000,98.575107296,99.000000000,100.000000000,91.304347826
100.000000000,100.000000000,98.575107296,99.000000000,100.000000000,100.000000000,88.709677419,97.368421053,100.000000000,100.000000000,100.000000000,98.575107296,99.000000000,100.000000000,91.304347826
100.000000000,100.000000000,98.573275862,99.000000000,100.000000000,100.000000000,89.430894309,97.345132743,100.000000000,100.000000000,100.000000000,98.573275862,99.000000000,100.000000000,91.304347826
100.000000000,100.000000000,98.575107296,99.000000000,100.000000000,100.000000000,89.473684211,97.345132743,100.000000000,100.000000000,100.000000000,98.575107296,99.000000000,100.000000000,91.666666667
100.000000000,100.000000000,98.576923077,99.000000000,100.000000000,100.000000000,89.516129032,97.345132743,100.000000000,100.000000000,100.000000000,98.576923077,99.000000000,100.000000000,92.000000000
100.000000000,100.000000000,98.578723404,99.000000000,100.000000000,100.000000000,88.800000000,97.368421053,100.000000000,100.000000000,100.000000000,98.578723404,99.000000000,100.000000000,92.000000000
100.000000000,100.000000000,98.578723404,99.000000000,100.000000000,100.000000000,88.800000000,97.368421053,100.000000000,100.000000000,100.000000000,98.578723404,99.000000000,100.000000000,92.000000000
100.000000000,100.000000000,98.578723404,99.000000000,100.000000000,100.000000000,88.800000000,97.368421053,100.000000000,100.000000000,100.000000000,98.578723404,99.000000000,100.000000000,92.000000000
100.000000000,100.000000000,98.578723404,99.000000000,100.000000000,100.000000000,88.800000000,97.368421053,100.000000000,100.000000000,100.000000000,98.578723404,99.000000000,100.000000000,92.000000000
100.000000000,100.000000000,98.578723404,99.000000000,100.000000000,100.000000000,88.800000000,97.368421053,100.000000000,100.000000000,100.000000000,98.578723404,99.000000000,100.000000000,92.000000000
100.000000000,100.000000000,98.576923077,99.000000000,100.000000000,100.000000000,88.755020080,97.368421053,100.000000000,100.000000000,100.000000000,98.576923077,99.000000000,100.000000000,91.666666667
100.000000000,100.000000000,98.575107296,99.000000000,100.000000000,100.000000000,88.709677419,97.368421053,100.000000000,100.000000000,100.000000000,98.575107296,99.000000000,100.000000000,91.304347826
100.000000000,100.000000000,98.576923077,99.000000000,100.000000000,100.000000000,88.755020080,97.368421053,100.000000000,100.000000000,100.000000000,98.576923077,99.000000000,100.000000000,91.666666667
100.000000000,100.000000000,98.576923077,99.000000000,100.000000000,100.000000000,88.755020080,97.368421053,100.000000000,100.000000000,100.000000000,98.576923077,99.000000000,100.000000000,91.666666667
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.800000000,97.368421053,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.461538462
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.516129032,97.345132743,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.461538462
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.516129032,97.345132743,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.461538462
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.516129032,97.345132743,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.461538462
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.516129032,97.345132743,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.461538462
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.516129032,97.345132743,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.461538462
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.516129032,97.345132743,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.461538462
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.516129032,97.345132743,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.461538462
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.473684211,97.345132743,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.430894309,98.214285714,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.430894309,98.214285714,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.430894309,98.214285714,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.430894309,98.214285714,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.344262295,98.214285714,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,86.956521739
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,89.344262295,98.214285714,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,86.956521739
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.617886179,98.230088496,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,83.333333333
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.571428571,99.107142857,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,83.333333333
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.571428571,99.107142857,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,83.333333333
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,88.571428571,99.107142857,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,83.333333333
