"'AlternateResponse(Assign seriousness, Wait)'","'NotChainSuccession(Assign seriousness, Wait)'","'RespondedExistence(Closed, Wait)'","'NotSuccession(Closed, Wait)'","'RespondedExistence(Resolve ticket, Wait)'","'NotSuccession(Resolve ticket, Wait)'","'ChainResponse(Take in charge ticket, Wait)'",'AtMostOne(Wait)',"'RespondedExistence(Wait, Assign seriousness)'","'NotSuccession(Wait, Assign seriousness)'","'AlternateResponse(Wait, Closed)'","'NotChainSuccession(Wait, Closed)'","'AlternateResponse(Wait, Resolve ticket)'","'RespondedExistence(Wait, Take in charge ticket)'","'NotSuccession(Wait, Take in charge ticket)'"
15.044247788,16.221374046,16.830000000,17.000000000,16.521739130,16.488721805,12.096774194,16.830000000,17.000000000,17.000000000,16.055555556,17.000000000,16.055555556,17.000000000,12.690140845
15.044247788,16.221374046,16.830000000,17.000000000,16.521739130,16.488721805,12.096774194,16.830000000,17.000000000,17.000000000,16.055555556,17.000000000,16.055555556,17.000000000,12.690140845
16.363636364,17.162790698,17.820000000,18.000000000,17.391304348,17.462686567,12.800000000,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.250000000
16.363636364,17.162790698,17.820000000,18.000000000,17.391304348,17.462686567,12.800000000,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.250000000
16.363636364,17.162790698,17.820000000,18.000000000,17.391304348,17.462686567,12.800000000,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.250000000
16.363636364,17.162790698,17.820000000,18.000000000,17.391304348,17.462686567,12.800000000,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.250000000
16.363636364,17.162790698,17.820000000,18.000000000,17.391304348,17.462686567,12.800000000,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.250000000
16.363636364,17.441860465,17.820000000,18.000000000,18.103448276,17.200000000,13.385826772,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.315068493
17.272727273,18.415384615,18.810000000,19.000000000,19.658119658,17.890510949,13.953488372,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.899328859
17.272727273,18.415384615,18.810000000,19.000000000,19.658119658,17.890510949,13.953488372,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.899328859
16.363636364,17.441860465,17.820000000,18.000000000,18.803418803,16.941176471,13.281250000,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.346938776
16.363636364,17.441860465,17.820000000,18.000000000,18.965517241,16.933333333,13.385826772,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.315068493
16.216216216,17.446153846,17.820000000,18.000000000,19.298245614,16.917293233,13.385826772,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.315068493
15.315315315,16.472868217,16.830000000,17.000000000,18.260869565,15.977443609,12.598425197,16.830000000,17.000000000,17.000000000,16.055555556,17.000000000,16.055555556,17.000000000,12.779310345
15.178571429,16.476923077,16.830000000,17.000000000,18.260869565,15.977443609,12.598425197,16.830000000,17.000000000,17.000000000,16.055555556,17.000000000,16.055555556,17.000000000,12.779310345
15.178571429,16.476923077,16.830000000,17.000000000,18.584070796,15.961832061,12.698412698,16.830000000,17.000000000,17.000000000,16.055555556,17.000000000,16.055555556,17.000000000,12.750000000
16.071428571,17.450381679,17.820000000,18.000000000,19.469026549,16.909090909,13.385826772,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.315068493
16.814159292,18.428571429,18.810000000,19.000000000,20.353982301,17.857142857,14.062500000,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.864864865
16.814159292,18.428571429,18.810000000,19.000000000,20.353982301,17.857142857,14.062500000,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.864864865
15.929203540,17.454545455,17.820000000,18.000000000,19.469026549,16.909090909,13.385826772,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.315068493
16.814159292,18.428571429,18.810000000,19.000000000,20.353982301,17.857142857,14.062500000,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.864864865
16.814159292,18.428571429,19.000000000,19.000000000,20.353982301,17.857142857,14.062500000,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.864864865
16.814159292,18.714285714,19.000000000,19.000000000,21.052631579,17.582089552,14.615384615,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.933333333
17.699115044,19.701492537,20.000000000,20.000000000,21.929824561,18.518518519,15.151515152,19.800000000,20.000000000,20.000000000,19.047619048,20.000000000,19.047619048,20.000000000,14.379084967
17.543859649,19.703703704,20.000000000,20.000000000,22.123893805,18.507462687,15.267175573,19.800000000,20.000000000,20.000000000,19.047619048,20.000000000,19.047619048,20.000000000,14.342105263
17.543859649,19.703703704,20.000000000,20.000000000,22.123893805,18.507462687,15.267175573,19.800000000,20.000000000,20.000000000,19.047619048,20.000000000,19.047619048,20.000000000,14.342105263
16.666666667,18.716417910,19.000000000,19.000000000,21.238938053,17.571428571,14.615384615,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.806666667
16.814159292,18.714285714,19.000000000,19.000000000,21.238938053,17.571428571,14.503816794,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.841059603
16.964285714,18.712121212,19.000000000,19.000000000,21.238938053,17.571428571,14.503816794,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.841059603
16.964285714,18.712121212,19.000000000,19.000000000,21.238938053,17.571428571,14.503816794,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.841059603
16.964285714,18.712121212,19.000000000,19.000000000,21.238938053,17.571428571,14.503816794,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.841059603
16.216216216,17.723076923,18.000000000,18.000000000,20.353982301,16.636363636,13.846153846,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.288590604
16.216216216,17.723076923,18.000000000,18.000000000,20.353982301,16.636363636,13.846153846,17.820000000,18.000000000,18.000000000,17.052631579,18.000000000,17.052631579,18.000000000,13.288590604
16.814159292,18.428571429,19.000000000,19.000000000,21.238938053,17.571428571,13.846153846,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.806666667
16.814159292,18.428571429,19.000000000,19.000000000,21.238938053,17.571428571,13.846153846,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.806666667
16.814159292,18.428571429,19.000000000,19.000000000,21.238938053,17.571428571,13.846153846,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.806666667
16.814159292,18.428571429,19.000000000,19.000000000,21.238938053,17.571428571,13.846153846,18.810000000,19.000000000,19.000000000,18.050000000,19.000000000,18.050000000,19.000000000,13.806666667
16.814159292,18.441176471,19.000000000,19.000000000,21.929824561,17.335766423,15.671641791,18.620000000,19.000000000,19.000000000,15.695652174,19.000000000,16.521739130,19.000000000,13.191082803
16.814159292,18.441176471,19.000000000,19.000000000,21.929824561,17.335766423,15.671641791,18.620000000,19.000000000,19.000000000,15.695652174,19.000000000,16.521739130,19.000000000,13.191082803
16.814159292,18.441176471,19.000000000,19.000000000,22.123893805,17.323529412,15.789473684,18.620000000,19.000000000,19.000000000,15.695652174,19.000000000,16.521739130,19.000000000,13.153846154
17.699115044,19.416058394,20.000000000,20.000000000,23.008849558,18.248175182,16.417910448,19.600000000,20.000000000,20.000000000,16.666666667,20.000000000,17.500000000,20.000000000,13.670886076
18.750000000,20.386861314,21.000000000,21.000000000,23.893805310,19.173913043,17.037037037,20.580000000,21.000000000,21.000000000,17.640000000,21.000000000,18.480000000,21.000000000,14.175000000
18.750000000,20.386861314,21.000000000,21.000000000,23.684210526,19.187050360,16.911764706,20.580000000,21.000000000,21.000000000,17.640000000,21.000000000,18.480000000,21.000000000,14.217391304
18.750000000,20.386861314,21.000000000,21.000000000,23.684210526,19.187050360,16.911764706,20.580000000,21.000000000,21.000000000,17.640000000,21.000000000,18.480000000,21.000000000,14.217391304
18.750000000,20.386861314,21.000000000,21.000000000,23.684210526,19.187050360,16.911764706,20.580000000,21.000000000,21.000000000,17.640000000,21.000000000,18.480000000,21.000000000,14.217391304
18.750000000,20.386861314,21.000000000,21.000000000,23.684210526,19.187050360,16.911764706,20.580000000,21.000000000,21.000000000,17.640000000,21.000000000,18.480000000,21.000000000,14.217391304
18.750000000,20.386861314,21.000000000,21.000000000,23.684210526,19.187050360,16.911764706,20.580000000,21.000000000,21.000000000,17.640000000,21.000000000,18.480000000,21.000000000,14.217391304
17.857142857,19.411764706,20.000000000,20.000000000,22.807017544,18.260869565,16.296296296,19.600000000,20.000000000,20.000000000,16.666666667,20.000000000,17.500000000,20.000000000,13.710691824
16.964285714,18.437037037,19.000000000,19.000000000,21.929824561,17.335766423,15.671641791,18.620000000,19.000000000,19.000000000,15.695652174,19.000000000,16.521739130,19.000000000,13.191082803
17.857142857,19.411764706,20.000000000,20.000000000,22.807017544,18.260869565,16.296296296,19.600000000,20.000000000,20.000000000,16.666666667,20.000000000,17.500000000,20.000000000,13.710691824
17.699115044,19.416058394,20.000000000,20.000000000,22.807017544,18.260869565,16.296296296,19.600000000,20.000000000,20.000000000,16.666666667,20.000000000,17.500000000,20.000000000,13.710691824
18.584070796,20.093525180,21.000000000,21.000000000,23.684210526,19.200000000,16.911764706,20.370000000,21.000000000,21.000000000,16.961538462,21.000000000,17.769230769,21.000000000,14.000000000
18.584070796,20.093525180,21.000000000,21.000000000,23.893805310,19.187050360,17.037037037,20.370000000,21.000000000,21.000000000,16.961538462,21.000000000,17.769230769,21.000000000,13.956521739
18.584070796,20.093525180,21.000000000,21.000000000,23.893805310,19.187050360,17.037037037,20.370000000,21.000000000,21.000000000,16.961538462,21.000000000,17.769230769,21.000000000,13.956521739
18.584070796,20.093525180,21.000000000,21.000000000,23.893805310,19.187050360,17.037037037,20.370000000,21.000000000,21.000000000,16.961538462,21.000000000,17.769230769,21.000000000,13.956521739
18.421052632,20.100000000,21.000000000,21.000000000,23.893805310,19.187050360,17.037037037,20.370000000,21.000000000,21.000000000,16.961538462,21.000000000,17.769230769,21.000000000,13.956521739
18.421052632,20.100000000,21.000000000,21.000000000,23.893805310,19.187050360,17.037037037,20.370000000,21.000000000,21.000000000,16.961538462,21.000000000,17.769230769,21.000000000,13.956521739
18.421052632,20.100000000,21.000000000,21.000000000,23.893805310,19.187050360,17.037037037,20.370000000,21.000000000,21.000000000,16.961538462,21.000000000,17.769230769,21.000000000,13.956521739
18.421052632,20.100000000,21.000000000,21.000000000,23.893805310,19.187050360,17.037037037,20.370000000,21.000000000,21.000000000,16.961538462,21.000000000,17.769230769,21.000000000,13.956521739
17.543859649,19.136690647,20.000000000,20.000000000,23.008849558,18.260869565,16.417910448,19.400000000,20.000000000,20.000000000,16.000000000,20.000000000,16.800000000,20.000000000,13.459119497
17.241379310,19.148936170,20.000000000,20.000000000,23.214285714,18.248175182,16.417910448,19.400000000,20.000000000,20.000000000,16.000000000,20.000000000,16.800000000,20.000000000,13.459119497
17.241379310,19.148936170,20.000000000,20.000000000,23.214285714,18.248175182,16.417910448,19.400000000,20.000000000,20.000000000,16.000000000,20.000000000,16.800000000,20.000000000,13.459119497
17.391304348,19.142857143,20.000000000,20.000000000,23.214285714,18.248175182,16.417910448,19.400000000,20.000000000,20.000000000,16.000000000,20.000000000,16.800000000,20.000000000,13.459119497
17.391304348,19.142857143,20.000000000,20.000000000,23.214285714,18.248175182,16.417910448,19.400000000,20.000000000,20.000000000,16.000000000,20.000000000,16.800000000,20.000000000,13.459119497
16.521739130,18.173913043,19.000000000,19.000000000,22.321428571,17.311111111,15.151515152,18.620000000,19.000000000,19.000000000,15.695652174,19.000000000,16.521739130,19.000000000,13.116129032
16.379310345,18.179856115,19.000000000,19.000000000,22.321428571,17.311111111,15.151515152,18.620000000,19.000000000,19.000000000,15.695652174,19.000000000,16.521739130,19.000000000,13.116129032
17.094017094,18.865248227,20.000000000,20.000000000,23.893805310,18.248175182,15.037593985,19.600000000,20.000000000,20.000000000,16.666666667,20.000000000,17.500000000,20.000000000,13.503184713
16.949152542,18.873239437,20.000000000,20.000000000,24.107142857,18.235294118,15.037593985,19.600000000,20.000000000,20.000000000,16.666666667,20.000000000,17.500000000,20.000000000,13.503184713
17.094017094,18.865248227,20.000000000,20.000000000,24.107142857,18.235294118,15.037593985,19.600000000,20.000000000,20.000000000,16.666666667,20.000000000,17.500000000,20.000000000,13.503184713
17.094017094,18.865248227,20.000000000,20.000000000,24.107142857,18.235294118,15.037593985,19.600000000,20.000000000,20.000000000,16.666666667,20.000000000,17.500000000,20.000000000,13.503184713
17.094017094,18.865248227,20.000000000,20.000000000,24.107142857,18.235294118,15.037593985,19.600000000,20.000000000,20.000000000,16.666666667,20.000000000,17.500000000,20.000000000,13.503184713
17.948717949,19.521126761,21.000000000,21.000000000,25.000000000,19.160583942,15.037593985,20.580000000,21.000000000,21.000000000,17.640000000,21.000000000,18.480000000,21.000000000,13.955696203
17.796610169,19.531468531,21.000000000,21.000000000,25.000000000,19.160583942,15.037593985,20.580000000,21.000000000,21.000000000,17.640000000,21.000000000,18.480000000,21.000000000,13.955696203
17.796610169,19.531468531,21.000000000,21.000000000,25.000000000,19.160583942,15.037593985,20.580000000,21.000000000,21.000000000,17.640000000,21.000000000,18.480000000,21.000000000,13.955696203
18.644067797,20.179310345,22.000000000,22.000000000,26.548672566,19.800000000,15.555555556,21.340000000,22.000000000,22.000000000,17.925925926,22.000000000,19.555555556,22.000000000,14.123456790
17.796610169,19.250000000,21.000000000,21.000000000,25.000000000,19.173913043,15.037593985,20.370000000,21.000000000,21.000000000,16.961538462,21.000000000,18.576923077,21.000000000,13.603773585
17.647058824,19.262068966,21.000000000,21.000000000,25.225225225,19.160583942,15.037593985,20.370000000,21.000000000,21.000000000,16.961538462,21.000000000,18.576923077,21.000000000,13.603773585
18.487394958,19.890410959,22.000000000,22.000000000,26.126126126,20.086956522,15.037593985,21.340000000,22.000000000,22.000000000,17.925925926,22.000000000,19.555555556,22.000000000,14.025000000
18.487394958,19.890410959,22.000000000,22.000000000,26.126126126,20.086956522,15.037593985,21.340000000,22.000000000,22.000000000,17.925925926,22.000000000,19.555555556,22.000000000,14.025000000
19.327731092,20.809523810,23.000000000,23.000000000,27.027027027,21.014388489,15.671641791,22.310000000,23.000000000,23.000000000,18.892857143,23.000000000,20.535714286,23.000000000,14.481481481
