Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-337229341,Accepted-Assigned,Lars,2010/11/29 11:52:49.000,Variant 91,91,Accepted,Major,Assigned,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
1-337229341,Accepted-In Progress,Lars,2012/04/14 17:22:00.000,Variant 91,91,Accepted,Major,In Progress,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
1-337229341,Completed-Closed,Lars,2012/04/14 17:22:21.000,Variant 91,91,Completed,Major,Closed,Org line A2,A2_3,se,G356 2nd,PROD147,Sweden
1-338946805,Accepted-In Progress,Andre,2009/12/14 14:29:17.000,Variant 4,4,Accepted,High,In Progress,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
1-338946805,Accepted-In Progress,Andre,2012/01/10 09:32:43.000,Variant 4,4,Accepted,High,In Progress,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
1-338946805,Completed-Closed,Andre,2012/01/10 09:33:57.000,Variant 4,4,Completed,High,Closed,Org line A2,A2_3,se,M21 3rd,PROD708,Sweden
1-339798202,Accepted-In Progress,Minnie,2009/12/16 12:59:24.000,Variant 4,4,Accepted,Medium,In Progress,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
1-339798202,Accepted-In Progress,Minnie,2012/03/15 12:21:25.000,Variant 4,4,Accepted,Medium,In Progress,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
1-339798202,Completed-Closed,Minnie,2012/03/15 12:21:47.000,Variant 4,4,Completed,Medium,Closed,Org line A2,A2_2,se,G30 2nd,PROD191,INDIA
1-339889001,Accepted-In Progress,Kenny,2009/12/16 20:47:26.000,Variant 4,4,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
1-339889001,Accepted-In Progress,Kenny,2012/03/14 13:04:51.000,Variant 4,4,Accepted,High,In Progress,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
1-339889001,Completed-Closed,Kenny,2012/03/14 13:07:29.000,Variant 4,4,Completed,High,Closed,Org line A2,A2_1,se,L28 2nd,PROD577,Sweden
1-340984229,Accepted-In Progress,Jüri,2009/12/22 09:09:31.000,Variant 42,42,Accepted,Medium,In Progress,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
1-340984229,Unmatched-Unmatched,Jüri,2009/12/22 09:25:22.000,Variant 42,42,Unmatched,Medium,Unmatched,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
1-340984229,Completed-Closed,Jüri,2012/02/01 12:38:06.000,Variant 42,42,Completed,Medium,Closed,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
1-341002175,Accepted-Wait,Jüri,2009/12/22 10:56:03.000,Variant 33,33,Accepted,Low,Wait,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
1-341002175,Accepted-In Progress,Jüri,2012/02/01 12:39:50.000,Variant 33,33,Accepted,Low,In Progress,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
1-341002175,Completed-Closed,Jüri,2012/02/01 12:40:25.000,Variant 33,33,Completed,Low,Closed,Org line A2,A2_1,se,G345 2nd,PROD541,Sweden
1-342442140,Accepted-In Progress,Lena,2010/01/05 16:42:20.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
1-342442140,Completed-Closed,Lena,2012/03/20 16:14:00.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_3,se,G354 3rd,PROD708,Sweden
1-345132462,Accepted-In Progress,Tomas,2010/01/14 10:34:54.000,Variant 92,92,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-345132462,Accepted-Wait,Tomas,2010/01/27 10:43:29.000,Variant 92,92,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-345132462,Accepted-Assigned,Tomas,2010/02/03 10:20:05.000,Variant 92,92,Accepted,Medium,Assigned,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-345132462,Accepted-Wait,Tomas,2010/02/22 08:33:08.000,Variant 92,92,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-345132462,Accepted-In Progress,Tomas,2011/09/02 00:17:47.000,Variant 92,92,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-345132462,Accepted-In Progress,Carrie,2012/02/01 10:24:17.000,Variant 92,92,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
1-345132462,Completed-Closed,Carrie,2012/02/01 10:24:59.000,Variant 92,92,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
1-345255471,Accepted-In Progress,Mats,2010/01/14 15:02:21.000,Variant 31,31,Accepted,Medium,In Progress,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
1-345255471,Queued-Awaiting Assignment,Mats,2010/01/15 15:10:22.000,Variant 31,31,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
1-345255471,Queued-Awaiting Assignment,Mats,2011/09/23 15:06:05.000,Variant 31,31,Queued,Medium,Awaiting Assignment,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
1-345255471,Accepted-In Progress,Mats,2012/02/08 08:11:21.000,Variant 31,31,Accepted,Medium,In Progress,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
1-345255471,Completed-Closed,Mats,2012/02/08 08:14:29.000,Variant 31,31,Completed,Medium,Closed,Org line C,E_4,gb,G88 2nd,PROD793,Sweden
1-347461373,Accepted-In Progress,Daniel,2010/01/21 16:42:26.000,Variant 4,4,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
1-347461373,Accepted-In Progress,Daniel,2012/04/11 16:38:17.000,Variant 4,4,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
1-347461373,Completed-Closed,Daniel,2012/04/11 16:39:02.000,Variant 4,4,Completed,Major,Closed,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
1-347924629,Accepted-In Progress,Ann,2010/01/25 07:44:36.000,Variant 14,14,Accepted,Low,In Progress,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
1-347924629,Accepted-Assigned,Ann,2011/12/16 10:26:27.000,Variant 14,14,Accepted,Low,Assigned,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
1-347924629,Accepted-Wait,Ann,2012/03/30 13:09:18.000,Variant 14,14,Accepted,Low,Wait,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
1-347924629,Completed-Closed,Ann,2012/03/30 13:24:18.000,Variant 14,14,Completed,Low,Closed,Org line A2,A2_3,se,G349 3rd,PROD40,Sweden
1-347923966,Accepted-In Progress,Roger,2010/01/25 09:19:08.000,Variant 71,71,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
1-347923966,Accepted-Assigned,Roger,2010/02/08 11:41:12.000,Variant 71,71,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
1-347923966,Accepted-In Progress,Roger,2010/03/03 15:54:09.000,Variant 71,71,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
1-347923966,Accepted-Assigned,Barbara,2010/03/03 15:54:25.000,Variant 71,71,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
1-347923966,Accepted-In Progress,Barbara,2012/03/28 14:39:46.000,Variant 71,71,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
1-347923966,Completed-Closed,Barbara,2012/03/28 14:39:49.000,Variant 71,71,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
1-349857482,Accepted-In Progress,Anders,2010/01/27 13:58:09.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_2,se,G341 3rd,PROD246,Sweden
1-349857482,Completed-Closed,Anders,2012/02/29 12:20:13.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_2,se,G341 3rd,PROD246,Sweden
1-351187625,Accepted-In Progress,Daniel,2010/02/02 15:50:20.000,Variant 4,4,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
1-351187625,Accepted-In Progress,Daniel,2012/04/11 16:39:33.000,Variant 4,4,Accepted,Major,In Progress,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
1-351187625,Completed-Closed,Daniel,2012/04/11 16:40:09.000,Variant 4,4,Completed,Major,Closed,Org line A2,A2_3,se,M3 2nd,PROD655,Sweden
1-351314317,Accepted-In Progress,Ewa,2010/02/03 09:34:32.000,Variant 2,2,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
1-351314317,Queued-Awaiting Assignment,Ewa,2010/02/03 09:45:18.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
1-351314317,Accepted-In Progress,Ewa,2010/02/03 10:40:51.000,Variant 2,2,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
1-351314317,Accepted-Assigned,Ewa,2010/02/03 10:40:58.000,Variant 2,2,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
1-351314317,Accepted-In Progress,Ewa,2011/12/20 22:25:19.000,Variant 2,2,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
1-351314317,Completed-Closed,Ewa,2012/01/03 13:13:02.000,Variant 2,2,Completed,Medium,Closed,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
1-351869391,Accepted-In Progress,Carrie,2010/02/05 10:00:12.000,Variant 4,4,Accepted,Medium,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,China
1-351869391,Accepted-In Progress,Carrie,2012/02/23 14:34:50.000,Variant 4,4,Accepted,Medium,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,China
1-351869391,Completed-Closed,Carrie,2012/02/23 14:37:00.000,Variant 4,4,Completed,Medium,Closed,Org line A2,A2_2,cn,G4 2nd,PROD753,China
1-353818791,Queued-Awaiting Assignment,Martin,2010/02/12 14:00:54.000,Variant 22,22,Queued,Low,Awaiting Assignment,Org line C,C_3,se,G292 3rd,PROD815,Sweden
1-353818791,Accepted-In Progress,Martin,2010/02/12 14:01:08.000,Variant 22,22,Accepted,Low,In Progress,Org line C,C_3,se,G292 3rd,PROD815,Sweden
1-353818791,Queued-Awaiting Assignment,Martin,2010/10/28 19:15:39.000,Variant 22,22,Queued,Low,Awaiting Assignment,Org line C,C_3,se,G292 3rd,PROD815,Sweden
1-353818791,Accepted-In Progress,Björn,2010/10/29 17:11:03.000,Variant 22,22,Accepted,Low,In Progress,Org line C,C_3,se,G292 3rd,PROD815,Sweden
1-353818791,Completed-Closed,Björn,2012/04/04 15:41:41.000,Variant 22,22,Completed,Low,Closed,Org line C,C_3,se,G292 3rd,PROD815,Sweden
1-354039443,Accepted-In Progress,Carolyn,2010/02/15 07:41:51.000,Variant 20,20,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-354039443,Accepted-In Progress,Carolyn,2010/02/15 07:48:52.000,Variant 20,20,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-354039443,Accepted-Assigned,Carolyn,2010/02/15 12:10:30.000,Variant 20,20,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-354039443,Accepted-In Progress,Ewa,2011/12/28 15:05:47.000,Variant 20,20,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-354039443,Completed-Closed,Ewa,2012/01/30 12:29:51.000,Variant 20,20,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-354090772,Accepted-In Progress,Roger,2010/02/15 09:33:11.000,Variant 93,93,Accepted,Medium,In Progress,Org line F,,se,G207 2nd,PROD48,Sweden
1-354090772,Accepted-Wait,Roger,2010/02/15 09:34:41.000,Variant 93,93,Accepted,Medium,Wait,Org line F,,se,G207 2nd,PROD48,Sweden
1-354090772,Accepted-In Progress,Roger,2010/03/02 13:59:28.000,Variant 93,93,Accepted,Medium,In Progress,Org line F,,se,G207 2nd,PROD48,Sweden
1-354090772,Queued-Awaiting Assignment,Henrik,2010/03/02 14:01:04.000,Variant 93,93,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
1-354090772,Accepted-In Progress,Henrik,2010/03/02 14:07:11.000,Variant 93,93,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD48,Sweden
1-354090772,Accepted-Assigned,Ewa,2010/03/02 14:07:48.000,Variant 93,93,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
1-354090772,Accepted-Wait,Ewa,2010/03/02 14:11:18.000,Variant 93,93,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
1-354090772,Accepted-Assigned,Katarzyna,2011/04/11 08:48:47.000,Variant 93,93,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
1-354090772,Accepted-Assigned,Damian,2011/04/11 09:08:44.000,Variant 93,93,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
1-354090772,Accepted-Wait,Damian,2011/11/23 11:55:49.000,Variant 93,93,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
1-354090772,Completed-Closed,Damian,2012/01/19 08:56:20.000,Variant 93,93,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD48,POLAND
1-354350908,Accepted-Wait,Tomas,2010/02/16 11:03:41.000,Variant 74,74,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-354350908,Accepted-In Progress,Tomas,2011/09/02 00:16:31.000,Variant 74,74,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-354350908,Accepted-In Progress,Carrie,2012/01/20 08:40:03.000,Variant 74,74,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
1-354350908,Completed-Closed,Carrie,2012/01/20 08:40:20.000,Variant 74,74,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
1-354376900,Accepted-Wait,Tomas,2010/02/16 11:04:37.000,Variant 74,74,Accepted,Medium,Wait,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-354376900,Accepted-In Progress,Tomas,2011/09/02 00:16:15.000,Variant 74,74,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-354376900,Accepted-In Progress,Carrie,2012/02/01 10:16:03.000,Variant 74,74,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
1-354376900,Completed-Closed,Carrie,2012/02/01 10:16:53.000,Variant 74,74,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
1-356055231,Accepted-In Progress,Henrik,2010/02/23 13:10:59.000,Variant 94,94,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
1-356055231,Accepted-Wait,Henrik,2010/02/23 13:13:19.000,Variant 94,94,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
1-356055231,Queued-Awaiting Assignment,Henrik,2010/03/02 13:44:01.000,Variant 94,94,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD46,Sweden
1-356055231,Accepted-In Progress,Katarzyna,2010/03/02 13:46:47.000,Variant 94,94,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
1-356055231,Accepted-Wait,Katarzyna,2010/03/02 13:46:58.000,Variant 94,94,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
1-356055231,Accepted-Assigned,Damian,2011/11/28 08:20:33.000,Variant 94,94,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
1-356055231,Accepted-Wait,Damian,2011/11/28 08:20:57.000,Variant 94,94,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
1-356055231,Completed-Closed,Damian,2012/01/19 08:59:01.000,Variant 94,94,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD46,POLAND
1-356879617,Accepted-In Progress,Carolyn,2010/02/26 13:39:44.000,Variant 95,95,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-356879617,Queued-Awaiting Assignment,Carolyn,2010/02/26 13:45:58.000,Variant 95,95,Queued,Low,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-356879617,Accepted-In Progress,Naga,2010/02/26 18:04:51.000,Variant 95,95,Accepted,Low,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden
1-356879617,Accepted-In Progress,Naga,2010/02/26 18:08:30.000,Variant 95,95,Accepted,Low,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden
1-356879617,Accepted-In Progress,Naga,2010/02/26 18:09:05.000,Variant 95,95,Accepted,Low,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden
1-356879617,Accepted-In Progress,Naga,2010/02/26 18:09:42.000,Variant 95,95,Accepted,Low,In Progress,Org line A2,A2_2,us,G21 2nd,PROD96,Sweden
1-356879617,Accepted-In Progress,Naga,2010/02/26 18:11:57.000,Variant 95,95,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-356879617,Accepted-Assigned,Carolyn,2010/02/26 18:12:06.000,Variant 95,95,Accepted,Low,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-356879617,Accepted-In Progress,Ewa,2012/01/19 10:01:46.000,Variant 95,95,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-356879617,Completed-Closed,Ewa,2012/01/19 10:02:07.000,Variant 95,95,Completed,Low,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-357087417,Accepted-In Progress,Carolyn,2010/03/01 06:54:12.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-357087417,Queued-Awaiting Assignment,Carolyn,2010/03/01 07:04:33.000,Variant 2,2,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-357087417,Accepted-In Progress,Naga,2010/03/01 11:53:51.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-357087417,Accepted-Assigned,Carolyn,2010/03/01 12:00:54.000,Variant 2,2,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-357087417,Accepted-In Progress,Ewa,2011/12/28 16:01:17.000,Variant 2,2,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-357087417,Completed-Closed,Ewa,2012/01/30 12:30:21.000,Variant 2,2,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-357610411,Accepted-In Progress,Reine,2010/03/02 11:41:18.000,Variant 3,3,Accepted,Low,In Progress,Org line G4,,se,S28 2nd,PROD633,Sweden
1-357610411,Accepted-Wait,Reine,2010/09/19 09:21:17.000,Variant 3,3,Accepted,Low,Wait,Org line G4,,se,S28 2nd,PROD633,Sweden
1-357610411,Completed-Closed,Reine,2012/02/01 16:42:48.000,Variant 3,3,Completed,Low,Closed,Org line G4,,se,S28 2nd,PROD633,Sweden
1-358038911,Accepted-In Progress,Daniel,2010/03/03 19:25:03.000,Variant 96,96,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD410,Sweden
1-358038911,Unmatched-Unmatched,Daniel,2010/03/11 15:44:02.000,Variant 96,96,Unmatched,Medium,Unmatched,Org line G4,,se,S30 2nd,PROD410,Sweden
1-358038911,Accepted-In Progress,Daniel,2010/08/16 11:54:31.000,Variant 96,96,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD410,Sweden
1-358038911,Accepted-Wait,Daniel,2010/08/16 12:13:10.000,Variant 96,96,Accepted,Medium,Wait,Org line G4,,se,S30 2nd,PROD410,Sweden
1-358038911,Accepted-In Progress,Helene,2012/01/17 07:59:31.000,Variant 96,96,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD410,Sweden
1-358038911,Completed-Closed,Helene,2012/01/17 07:59:59.000,Variant 96,96,Completed,Medium,Closed,Org line G4,,se,S30 2nd,PROD410,Sweden
1-358776870,Accepted-In Progress,Katarzyna,2010/03/08 09:17:56.000,Variant 3,3,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
1-358776870,Accepted-Wait,Katarzyna,2010/03/08 09:19:32.000,Variant 3,3,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
1-358776870,Completed-Closed,Katarzyna,2012/03/30 10:59:03.000,Variant 3,3,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
1-359215498,Accepted-In Progress,Damian,2010/03/09 11:28:51.000,Variant 45,45,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
1-359215498,Accepted-Assigned,Damian,2011/04/11 09:09:41.000,Variant 45,45,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
1-359215498,Accepted-Assigned,Katarzyna,2011/04/11 09:11:23.000,Variant 45,45,Accepted,Medium,Assigned,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
1-359215498,Accepted-Wait,Katarzyna,2011/11/28 08:21:08.000,Variant 45,45,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
1-359215498,Completed-Closed,Katarzyna,2012/03/30 11:01:23.000,Variant 45,45,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD47,POLAND
1-359781492,Accepted-In Progress,Eva,2010/03/11 10:02:02.000,Variant 1,1,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD451,Sweden
1-359781492,Completed-Closed,Eva,2012/03/15 14:27:03.000,Variant 1,1,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD451,Sweden
1-359841262,Accepted-In Progress,Tomas,2010/03/11 14:06:34.000,Variant 97,97,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-359841262,Accepted-In Progress,Tomas,2010/03/11 14:10:10.000,Variant 97,97,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-359841262,Queued-Awaiting Assignment,Tomas,2010/03/11 14:12:19.000,Variant 97,97,Queued,High,Awaiting Assignment,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-359841262,Accepted-In Progress,Pawel,2010/03/11 14:12:35.000,Variant 97,97,Accepted,High,In Progress,Org line A2,A2_2,cn,G4 2nd,PROD753,POLAND
1-359841262,Queued-Awaiting Assignment,Tomas,2010/03/11 14:12:46.000,Variant 97,97,Queued,High,Awaiting Assignment,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-359841262,Accepted-In Progress,Pawel,2010/03/11 14:13:02.000,Variant 97,97,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,POLAND
1-359841262,Accepted-Assigned,Tomas,2010/07/20 09:25:18.000,Variant 97,97,Accepted,High,Assigned,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-359841262,Accepted-In Progress,Tomas,2011/09/05 09:28:42.000,Variant 97,97,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden
1-359841262,Accepted-In Progress,Carrie,2012/01/20 08:24:45.000,Variant 97,97,Accepted,High,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China
1-359841262,Completed-Closed,Carrie,2012/01/20 08:24:59.000,Variant 97,97,Completed,High,Closed,Org line A2,A2_2,cn,M1 2nd,PROD753,China
1-360072755,Accepted-Assigned,Mateusz,2010/03/12 15:55:50.000,Variant 98,98,Accepted,Medium,Assigned,Org line A2,A2_2,se,G167 2nd,PROD681,POLAND
1-360072755,Queued-Awaiting Assignment,Tomas,2010/08/25 11:04:56.000,Variant 98,98,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden
1-360072755,Accepted-In Progress,Tomas,2011/09/03 07:49:00.000,Variant 98,98,Accepted,Medium,In Progress,Org line A2,A2_2,se,M1 2nd,PROD681,Sweden
1-360072755,Accepted-Assigned,Niklas,2011/11/14 16:10:03.000,Variant 98,98,Accepted,Medium,Assigned,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden
1-360072755,Accepted-Wait,Niklas,2012/01/12 09:23:04.000,Variant 98,98,Accepted,Medium,Wait,Org line A2,A2_2,se,G167 2nd,PROD681,Sweden
1-360072755,Accepted-In Progress,Martin,2012/03/08 10:22:52.000,Variant 98,98,Accepted,Medium,In Progress,Org line F,,se,N10 2nd,PROD681,Sweden
1-360072755,Completed-Closed,Martin,2012/03/08 10:24:51.000,Variant 98,98,Completed,Medium,Closed,Org line F,,se,N10 2nd,PROD681,Sweden
1-360464815,Accepted-In Progress,Panigrahy,2010/03/15 14:40:16.000,Variant 7,7,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
1-360464815,Accepted-Wait,Panigrahy,2010/04/15 16:32:45.000,Variant 7,7,Accepted,Medium,Wait,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
1-360464815,Accepted-In Progress,Panigrahy,2011/06/09 11:37:15.000,Variant 7,7,Accepted,Medium,In Progress,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
1-360464815,Completed-Closed,Panigrahy,2012/02/21 14:57:48.000,Variant 7,7,Completed,Medium,Closed,Org line A2,D_1,in,L50 3rd,PROD611,Sweden
1-360667704,Accepted-In Progress,Barbara,2010/03/16 08:44:27.000,Variant 3,3,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD740,POLAND
